                    Time	   NJacEvals	    NRhsEvals
       2044209.7868897254	           11           88
       2047809.7868897254	           11           88
       2051409.7868897254	           11           88
       2055009.7868897254	           11           88
       2058609.7868897254	           11           88
       2062209.7868897254	           11           88
       2065809.7868897254	           11           88
       2069409.7868897254	           11           88
       2073009.7868897254	           11           88
       2076609.7868897254	           11           88
       2080209.7868897254	           11           88
       2083809.7868897254	           11           88
       2087409.7868897254	           11           88
       2091009.7868897254	           11           88
       2094609.7868897254	           11           88
       2098209.7868897254	           11           88
       2101809.7868897254	           11           88
       2105409.7868897254	           11           88
       2109009.7868897254	           11           88
       2112609.7868897254	           11           88
       2116209.7868897254	           11           88
       2119809.7868897254	           11           88
       2123409.7868897254	           11           88
       2127009.7868897254	           11           88
       2130609.7868897254	           11           88
       2134209.7868897254	           11           88
       2137809.7868897254	           11           88
       2141409.7868897254	           11           88
       2145009.7868897254	           11           88
       2148609.7868897254	           11           88
       2152209.7868897254	           11           88
       2155809.7868897254	           11           88
       2159409.7868897254	           11           88
       2163009.7868897254	           11           88
       2166609.7868897254	           11           88
       2170209.7868897254	           11           88
       2173809.7868897254	           11           88
       2177409.7868897254	           11           88
       2181009.7868897254	           11           88
       2184609.7868897254	           11           88
       2188209.7868897254	           11           88
       2191809.7868897254	           11           88
       2195409.7868897254	           11           88
       2199009.7868897254	           11           88
       2202609.7868897254	           11           88
       2206209.7868897254	           11           88
       2209809.7868897254	           11           88
       2213409.7868897254	           11           88
       2217009.7868897254	           11           88
       2220609.7868897254	           11           88
       2224209.7868897254	           11           88
       2227809.7868897254	           11           88
       2231409.7868897254	           12           96
       2235009.7868897254	           12           96
       2238609.7868897254	           12           96
       2242209.7868897254	           12           96
       2245809.7868897254	           12           96
       2249409.7868897254	           12           96
       2253009.7868897254	           12           96
       2256609.7868897254	           12           96
       2260209.7868897254	           12           96
       2263809.7868897254	           12           96
       2267409.7868897254	           12           96
       2271009.7868897254	           12           96
       2274609.7868897254	           12           96
       2278209.7868897254	           12           96
       2281809.7868897254	           12           96
       2285409.7868897254	           12           96
       2289009.7868897254	           12           96
       2292609.7868897254	           12           96
       2296209.7868897254	           12           96
       2299809.7868897254	           12           96
       2303409.7868897254	           12           96
       2307009.7868897254	           12           96
       2310609.7868897254	           12           96
       2314209.7868897254	           12           96
       2317809.7868897254	           12           96
       2321409.7868897254	           12           96
       2325009.7868897254	           12           96
       2328609.7868897254	           12           96
       2332209.7868897254	           12           96
       2335809.7868897254	           12           96
       2339409.7868897254	           12           96
       2343009.7868897254	           12           96
       2346609.7868897254	           12           96
       2350209.7868897254	           12           96
       2353809.7868897254	           12           96
       2357409.7868897254	           12           96
       2361009.7868897254	           12           96
       2364609.7868897254	           12           96
       2368209.7868897254	           12           96
       2371809.7868897254	           12           96
       2375409.7868897254	           12           96
       2379009.7868897254	           12           96
       2382609.7868897254	           12           96
       2386209.7868897254	           12           96
       2389809.7868897254	           12           96
       2393409.7868897254	           12           96
       2397009.7868897254	           12           96
       2400609.7868897254	           12           96
       2404209.7868897254	           12           96
       2407809.7868897254	           12           96
       2411409.7868897254	           12           96
       2415009.7868897254	           12           96
       2418609.7868897254	           12           96
       2422209.7868897254	           12           96
       2425809.7868897254	           12           96
       2429409.7868897254	           12           96
       2433009.7868897254	           12           96
       2436609.7868897254	           12           96
       2440209.7868897254	           12           96
       2443809.7868897254	           12           96
       2447409.7868897254	           13          104
       2451009.7868897254	           13          104
       2454609.7868897254	           13          104
       2458209.7868897254	           13          104
       2461809.7868897254	           13          104
       2465409.7868897254	           13          104
       2469009.7868897254	           13          104
       2472609.7868897254	           13          104
       2476209.7868897254	           13          104
       2479809.7868897254	           13          104
       2483409.7868897254	           13          104
       2487009.7868897254	           13          104
       2490609.7868897254	           13          104
       2494209.7868897254	           13          104
       2497809.7868897254	           13          104
       2501409.7868897254	           13          104
       2505009.7868897254	           13          104
       2508609.7868897254	           13          104
       2512209.7868897254	           13          104
       2515809.7868897254	           13          104
       2519409.7868897254	           13          104
       2523009.7868897254	           13          104
       2526609.7868897254	           13          104
       2530209.7868897254	           13          104
       2533809.7868897254	           13          104
       2537409.7868897254	           13          104
       2541009.7868897254	           13          104
       2544609.7868897254	           13          104
       2548209.7868897254	           13          104
       2551809.7868897254	           13          104
       2555409.7868897254	           13          104
       2559009.7868897254	           13          104
       2562609.7868897254	           13          104
       2566209.7868897254	           13          104
       2569809.7868897254	           13          104
       2573409.7868897254	           13          104
       2577009.7868897254	           13          104
       2580609.7868897254	           13          104
       2584209.7868897254	           13          104
       2587809.7868897254	           13          104
       2591409.7868897254	           13          104
       2595009.7868897254	           13          104
