time [h]	MFH3_0 [W]
6600	0
6601	0
6602	0
6603	0
6604	0
6605	10.70041829
6606	264.646965
6607	0
6608	0
6609	0
6610	0
6611	0
6612	0
6613	0
6614	0
6615	0
6616	0
6617	0
6618	0
6619	0
6620	225.3869796
6621	0.301420234
6622	5.500919262
6623	0
6624	0
6625	0
6626	0
6627	0
6628	0
6629	214.3851411
6630	629.3654476
6631	0
6632	0
6633	0
6634	0
6635	0
6636	0
6637	0
6638	0
6639	0
6640	0
6641	0
6642	0
6643	0
6644	97.58480061
6645	0
6646	0
6647	0
6648	0
6649	0
6650	0
6651	0
6652	0
6653	225.7637549
6654	675.8595186
6655	81.60952823
6656	35.86900779
6657	14.01604086
6658	9.494737356
6659	6.781955254
6660	2.637427043
6661	5.199499028
6662	17.25630837
6663	48.75472277
6664	97.88622084
6665	133.9812938
6666	171.5081129
6667	189.3672617
6668	1142.45804
6669	229.5315078
6670	249.9527287
6671	0
6672	0
6673	0
6674	0
6675	0
6676	0
6677	1449.002418
6678	2470.967719
6679	810.4436529
6680	581.9671159
6681	303.2287549
6682	210.1652578
6683	166.9114543
6684	163.5958317
6685	191.3264932
6686	258.7692705
6687	411.0618435
6688	607.6631908
6689	841.3392268
6690	919.5577774
6691	918.3520965
6692	2659.1293
6693	1020.533556
6694	1028.370482
6695	0
6696	0
6697	0
6698	0
6699	0
6700	0
6701	2914.959723
6702	4297.423625
6703	1732.638857
6704	1323.686956
6705	970.2717317
6706	691.0058854
6707	535.7744651
6708	510.3798104
6709	595.3803163
6710	811.4986237
6711	898.5337162
6712	1186.84217
6713	1361.43984
6714	1405.748614
6715	1408.536751
6716	3744.317496
6717	1500.545278
6718	1545.456892
6719	0
6720	1.657811284
6721	12.81035993
6722	24.49039397
6723	32.62874028
6724	42.95238328
6725	4397.344432
6726	5532.266966
6727	2319.730117
6728	1094.532223
6729	521.8337793
6730	323.5746207
6731	165.4797082
6732	152.4432831
6733	165.7057734
6734	245.4314252
6735	314.0798833
6736	764.3263572
6737	1142.834815
6738	1159.337573
6739	1168.756956
6740	3447.267856
6741	1227.458546
6742	1260.313351
6743	0
6744	0
6745	0.602840467
6746	11.2279037
6747	27.42924125
6748	37.3007539
6749	4177.759792
6750	5389.845906
6751	1537.770676
6752	696.5068046
6753	335.1792997
6754	195.6970866
6755	47.92581713
6756	27.50459631
6757	39.86282588
6758	113.7861382
6759	127.4254037
6760	361.40286
6761	711.8792365
6762	829.3577726
6763	900.7943679
6764	3023.847783
6765	1073.884937
6766	1163.934232
6767	0
6768	0
6769	0
6770	0
6771	0.979615759
6772	11.15254864
6773	3636.258342
6774	5019.174374
6775	2168.793935
6776	1701.215798
6777	1314.945769
6778	997.776328
6779	785.5764836
6780	652.3487404
6781	575.637291
6782	379.2620088
6783	366.9791343
6784	837.4207638
6785	1210.352948
6786	1214.648186
6787	1264.91001
6788	3671.449155
6789	1334.764149
6790	1390.526892
6791	0
6792	0
6793	10.02222276
6794	25.31929962
6795	36.92397861
6796	47.47368678
6797	4554.761149
6798	5657.657783
6799	2505.254271
6800	1966.993089
6801	1492.783707
6802	1118.344421
6803	884.3669652
6804	754.6055546
6805	760.4078941
6806	951.6590323
6807	1042.687943
6808	1445.15931
6809	1670.772354
6810	1541.99056
6811	1438.151289
6812	3999.545079
6813	1521.343274
6814	1537.318546
6815	2.109941635
6816	26.0728502
6817	43.02773834
6818	54.18028698
6819	69.40200877
6820	84.84979574
6821	5086.01431
6822	6010.620877
6823	1342.601075
6824	447.1569164
6825	299.0842267
6826	166.2332588
6827	116.0467899
6828	174.6730253
6829	148.1480448
6830	207.6785409
6831	448.8147277
6832	906.1445771
6833	1503.785545
6834	1511.245696
6835	1509.587885
6836	3944.988016
6837	1609.131917
6838	1632.190565
6839	0
6840	0.678195525
6841	15.82456226
6842	30.970929
6843	41.74670234
6844	48.90543289
6845	4828.224656
6846	5980.930984
6847	1996.682982
6848	987.9048154
6849	375.644966
6850	171.5081129
6851	101.7293288
6852	49.13149807
6853	39.48605059
6854	76.10860897
6855	232.6210652
6856	652.4994505
6857	1021.814592
6858	1169.435151
6859	1267.924212
6860	3687.801202
6861	1420.819626
6862	1506.724392
6863	0
6864	0
6865	0.979615759
6866	14.92030156
6867	28.55956713
6868	39.33534048
6869	4592.212613
6870	5839.489539
6871	1914.319903
6872	888.4361383
6873	365.9241635
6874	186.9558998
6875	287.7056129
6876	311.8945866
6877	156.8138765
6878	189.5179718
6879	367.0544894
6880	655.664363
6881	882.3323786
6882	952.7893582
6883	967.4835946
6884	3338.605862
6885	975.6972959
6886	1096.039324
6887	0
6888	0
6889	0
6890	7.535505838
6891	27.35388619
6892	40.99315176
6893	4002.709991
6894	5522.169388
6895	2101.727933
6896	493.3495672
6897	108.360574
6898	15.07101168
6899	0
6900	0
6901	3.692397861
6902	28.40885701
6903	67.29206714
6904	226.2158853
6905	511.5101363
6906	709.6185848
6907	913.5293728
6908	3298.441616
6909	1244.94092
6910	1351.794392
6911	0
6912	0
6913	13.0364251
6914	28.55956713
6915	37.90359437
6916	49.58362842
6917	4974.338114
6918	6109.863489
6919	1359.631318
6920	532.5341976
6921	192.8335944
6922	53.42673639
6923	3.617042802
6924	0
6925	0
6926	14.99565662
6927	51.99499028
6928	185.7502189
6929	403.978468
6930	540.2957686
6931	661.4667025
6932	2549.939821
6933	777.7395576
6934	802.3053066
6935	0
6936	0
6937	0
6938	0
6939	0
6940	0
6941	2013.63787
6942	3488.713138
6943	605.6286042
6944	144.7570672
6945	22.15438716
6946	5.12414397
6947	7.46015078
6948	6.555890079
6949	6.405179963
6950	15.22172179
6951	56.74235896
6952	184.0170526
6953	284.8421207
6954	367.4312647
6955	530.9517414
6956	2586.713089
6957	832.3719749
6958	989.6379817
6959	0
6960	0
6961	0
6962	0
6963	0
6964	0
6965	3000.86449
6966	4522.433829
6967	910.9673008
6968	262.5370234
6969	83.04127434
6970	12.35822957
6971	0
6972	0
6973	0.075355058
6974	14.76959144
6975	47.77510701
6976	189.744037
6977	527.937539
6978	757.2429817
6979	866.4324613
6980	2817.751698
6981	1359.405253
6982	1583.134422
6983	0
6984	0
6985	0.075355058
6986	17.40701849
6987	35.56758756
6988	49.28220818
6989	6345.121981
6990	6674.498941
6991	1902.790579
6992	862.0618679
6993	323.951396
6994	144.1542267
6995	92.76207687
6996	37.90359437
6997	49.4329183
6998	104.2160457
6999	127.0486284
7000	443.0877433
7001	871.1044749
7002	1116.98803
7003	1275.987204
7004	3047.358561
7005	1475.678108
7006	1611.844699
7007	0
7008	0
7009	0
7010	0
7011	8.138346305
7012	26.37427043
7013	5903.616694
7014	6357.856986
7015	2115.216489
7016	1127.914514
7017	1248.030477
7018	677.0651996
7019	543.385326
7020	227.4969213
7021	100.7497131
7022	129.5353454
7023	279.4919115
7024	743.8297813
7025	1489.317374
7026	1862.475623
7027	2056.062768
7028	3970.684091
7029	2352.660278
7030	2433.666966
7031	0
7032	0.527485409
7033	15.14636673
7034	29.76524806
7035	40.16424612
7036	48.67936772
7037	6426.128669
7038	6873.888426
7039	3432.573619
7040	2321.011153
7041	1451.338424
7042	986.4730693
7043	684.9021256
7044	329.3016051
7045	404.1291781
7046	627.4815712
7047	683.6964447
7048	1262.046518
7049	1543.949791
7050	1602.349961
7051	1645.52841
7052	3666.1743
7053	1709.354144
7054	1763.082301
7055	0
7056	5.12414397
7057	22.98329281
7058	34.13584145
7059	42.34954281
7060	47.69975196
7061	4462.752623
7062	5624.576913
7063	2245.88216
7064	1237.480769
7065	684.1485751
7066	492.0685312
7067	357.6351071
7068	268.1132977
7069	585.8102239
7070	984.9659681
7071	1056.628629
7072	1362.494811
7073	1478.616956
7074	1382.087126
7075	1342.67643
7076	3510.867525
7077	1315.774674
7078	1354.431819
7079	0
7080	8.891896889
7081	29.53918289
7082	37.52681907
7083	43.17844845
7084	51.2414397
7085	3825.550249
7086	5180.735619
7087	1278.699986
7088	618.1375439
7089	270.9767899
7090	177.1597423
7091	163.897252
7092	120.4927384
7093	107.6070234
7094	166.0825487
7095	260.2763717
7096	681.6618581
7097	949.4737356
7098	1015.936897
7099	1025.733055
7100	3190.156397
7101	1066.726206
7102	1096.039324
7103	0
7104	0
7105	0
7106	5.57627432
7107	18.38663425
7108	27.12782102
7109	3040.651961
7110	4591.986548
7111	673.5988669
7112	252.6655108
7113	65.03141538
7114	2.33600681
7115	0
7116	0
7117	0
7118	18.00985895
7119	96.90660508
7120	442.1834826
7121	723.4085605
7122	825.1378893
7123	889.265044
7124	2853.922126
7125	1075.919524
7126	1200.029305
7127	0
7128	0
7129	0
7130	3.843107978
7131	13.18713522
7132	22.38045234
7133	2652.72412
7134	4159.373158
7135	981.0475051
7136	435.9290127
7137	137.7490467
7138	124.0344261
7139	147.6959144
7140	60.43475682
7141	53.50209145
7142	119.1363473
7143	161.1091148
7144	466.4478114
7145	788.8167512
7146	909.91233
7147	989.6379817
7148	2857.689879
7149	1163.632812
7150	1345.615278
7151	0
7152	0
7153	0.904260701
7154	15.44778697
7155	28.33350195
7156	47.32297666
7157	5288.794773
7158	6167.510108
7159	2000.97822
7160	835.7629525
7161	310.3874855
7162	312.6481372
7163	390.7913328
7164	358.3886577
7165	369.4658513
7166	611.3555887
7167	1328.585034
7168	2019.515565
7169	2158.394937
7170	1955.162345
7171	1957.498352
7172	4384.609427
7173	2225.460939
7174	2238.497364
7175	41.8220574
7176	83.6441148
7177	121.6984193
7178	152.0665078
7179	193.0596596
7180	227.9490516
7181	7783.27327
7182	7968.872779
7183	3933.684758
7184	3643.643138
7185	2711.048935
7186	2396.215502
7187	2109.640214
7188	2061.186912
7189	1798.875954
7190	1879.581221
7191	1937.755326
7192	2191.400453
7193	2285.669631
7194	2152.065112
7195	2033.833026
7196	4590.178026
7197	2041.067111
7198	2009.945472
7199	32.32732005
7200	67.44277725
7201	87.33651267
7202	101.955394
7203	116.2728551
7204	129.8367656
7205	4860.175201
7206	6135.710274
7207	3111.561071
7208	2380.014164
7209	1761.72591
7210	1297.23733
7211	971.7788329
7212	903.7332152
7213	1050.148094
7214	793.790185
7215	884.7437405
7216	1513.883123
7217	1751.251557
7218	1736.858741
7219	1671.073775
7220	4220.561465
7221	1695.865589
7222	1906.407622
7223	26.82640078
7224	48.45330254
7225	76.86215955
7226	102.4075243
7227	119.2870574
7228	137.2215613
7229	4985.189242
7230	6155.302589
7231	2977.278357
7232	2496.588439
7233	1395.123551
7234	648.5056324
7235	377.9809728
7236	290.3430399
7237	239.5537306
7238	361.2521499
7239	495.9116392
7240	1437.397739
7241	2054.178892
7242	1887.342792
7243	1906.935107
7244	4434.871251
7245	2081.306713
7246	2150.030526
7247	36.24578308
7248	89.37109924
7249	116.4989203
7250	141.2153794
7251	183.1127919
7252	215.2894018
7253	7535.656548
7254	7755.241189
7255	4359.290127
7256	3866.920176
7257	3603.704957
7258	2988.581615
7259	2048.301197
7260	2157.867452
7261	1772.577038
7262	1823.517058
7263	1964.958502
7264	3003.200497
7265	3348.100599
7266	2865.30074
7267	2930.859641
7268	5433.25042
7269	2640.893376
7270	2638.708079
7271	145.3599076
7272	246.3356859
7273	303.5301752
7274	364.9445477
7275	419.7276752
7276	457.5559145
7277	10095.84466
7278	9415.313125
7279	5694.054277
7280	3921.627948
7281	2922.419874
7282	2559.811333
7283	2166.005798
7284	1759.163838
7285	1652.008945
7286	1980.632355
7287	2692.059461
7288	3492.706956
7289	3776.268041
7290	3211.029748
7291	3166.947039
7292	5587.577579
7293	2749.630725
7294	2791.226718
7295	201.0472958
7296	272.5592462
7297	310.8396158
7298	341.8105448
7299	372.8568289
7300	404.1291781
7301	8425.976563
7302	8479.55401
7303	4899.510541
7304	3275.985808
7305	2461.849757
7306	2042.800278
7307	1863.907369
7308	2297.27431
7309	2575.635896
7310	2253.794441
7311	2397.270472
7312	3113.068172
7313	3272.896251
7314	2702.985944
7315	2493.498882
7316	4970.796426
7317	2360.195784
7318	2458.684845
7319	177.0843872
7320	276.9298396
7321	352.2095429
7322	409.3286771
7323	443.2384534
7324	470.3662744
7325	8523.184588
7326	8179.866943
7327	4443.009597
7328	2872.00734
7329	2095.247398
7330	1729.70001
7331	1458.195735
7332	966.2779136
7333	1064.088779
7334	1496.626815
7335	1871.36752
7336	2705.321951
7337	2912.699072
7338	2391.242068
7339	2189.667286
7340	4961.904529
7341	2536.601975
7342	2759.200818
7343	226.9694358
7344	336.5356907
7345	397.6486431
7346	434.5726217
7347	464.7900001
7348	492.9727919
7349	9593.527838
7350	9120.373426
7351	5436.113912
7352	3681.245312
7353	2009.644052
7354	1579.291314
7355	1252.853201
7356	1008.627456
7357	708.638969
7358	757.1676266
7359	787.9878455
7360	1566.782374
7361	1990.805287
7362	1937.378551
7363	1809.350307
7364	4382.57484
7365	1865.71589
7366	1917.861591
7367	22.68187257
7368	86.13083173
7369	137.8997568
7370	195.0942462
7371	273.5388619
7372	346.6332686
7373	7732.031831
7374	7940.087147
7375	4464.485789
7376	2716.700565
7377	1887.719568
7378	2110.092345
7379	2055.535283
7380	1932.179052
7381	2064.7286
7382	2484.83305
7383	2108.735954
7384	2431.255604
7385	2555.89287
7386	2630.569733
7387	2442.106732
7388	4960.623493
7389	2331.184086
7390	2456.047418
7391	206.1714397
7392	305.941537
7393	369.6165614
7394	414.1514009
7395	442.2588376
7396	468.4070429
7397	8320.404126
7398	8273.608635
7399	4585.506013
7400	2072.490171
7401	954.5225245
7402	657.0961091
7403	675.4827433
7404	491.767111
7405	404.8827287
7406	700.877398
7407	933.7245284
7408	1783.277457
7409	2373.759694
7410	2262.083498
7411	2274.140307
7412	4901.695838
7413	2413.396455
7414	2685.352861
7415	113.560073
7416	160.1294991
7417	200.7458755
7418	236.238108
7419	291.3980108
7420	336.912466
7421	8995.434739
7422	8889.786948
7423	5185.106212
7424	3532.946557
7425	2197.504213
7426	1870.161839
7427	1937.453906
7428	1813.87161
7429	1768.73393
7430	1979.878804
7431	2313.174227
7432	3057.757559
7433	3532.193007
7434	3142.079869
7435	3186.690064
7436	5750.41986
7437	3015.784792
7438	3229.793157
7439	277.1559047
7440	360.1971791
7441	404.6566635
7442	436.230433
7443	480.8406275
7444	516.7096353
7445	10123.49996
7446	9239.057643
7447	5745.371071
7448	5030.025502
7449	4340.526718
7450	3675.744393
7451	3218.565254
7452	2392.598459
7453	2909.157384
7454	3592.326343
7455	3761.875225
7456	4174.519524
7457	4227.64484
7458	3408.535356
7459	3283.295249
7460	5704.302565
7461	2900.717617
7462	3098.373936
7463	358.765433
7464	435.6275925
7465	478.5046207
7466	501.7139787
7467	515.3532443
7468	529.6707054
7469	9102.514277
7470	8816.617186
7471	5407.554345
7472	3765.115492
7473	2739.005662
7474	2165.478313
7475	1867.298347
7476	1634.526571
7477	1583.887972
7478	1863.455239
7479	1897.063595
7480	2869.068493
7481	3305.600346
7482	2713.686362
7483	2533.738483
7484	5020.078634
7485	2349.495365
7486	2423.267967
7487	168.4939105
7488	256.9607491
7489	319.0533172
7490	368.4108804
7491	400.8135555
7492	419.8783853
7493	7865.787059
7494	8033.828839
7495	4750.759656
7496	3237.856149
7497	2400.284675
7498	2020.947311
7499	1800.533765
7500	1647.864417
7501	1642.062077
7502	1979.954159
7503	2329.60163
7504	3006.81754
7505	3091.516625
7506	2526.579753
7507	2512.262291
7508	5209.445896
7509	2565.010832
7510	2686.332476
7511	234.5802967
7512	339.7006032
7513	386.5714495
7514	415.658502
7515	442.4849028
7516	464.5639349
7517	8516.101213
7518	8421.75668
7519	5236.272297
7520	4392.823128
7521	2050.486494
7522	1537.167836
7523	1345.539922
7524	1604.987388
7525	793.3380547
7526	1093.251187
7527	1516.67126
7528	2555.365385
7529	2926.187627
7530	2888.284033
7531	2838.700404
7532	5499.939646
7533	2812.175424
7534	2915.336499
7535	235.0324271
7536	315.2855643
7537	349.798181
7538	372.7061188
7539	398.4775487
7540	418.145219
7541	8360.417662
7542	8392.820337
7543	5195.20379
7544	3703.70112
7545	2650.011338
7546	1969.479806
7547	1273.199066
7548	1107.342583
7549	1159.714349
7550	1427.978356
7551	1631.286304
7552	2043.177053
7553	2147.317744
7554	2227.118751
7555	2071.13378
7556	4683.467589
7557	2142.721085
7558	2178.740803
7559	126.6718531
7560	227.7983415
7561	279.6426217
7562	321.2386139
7563	354.3194845
7564	379.7894942
7565	7658.786714
7566	7866.99274
7567	4481.817452
7568	3011.790973
7569	1958.477967
7570	1088.805239
7571	723.5592706
7572	487.3211626
7573	489.129684
7574	759.4282784
7575	1047.661377
7576	1827.435521
7577	2387.85109
7578	2269.845069
7579	2409.704057
7580	5053.38557
7581	2498.170896
7582	2599.372739
7583	66.9906469
7584	121.321644
7585	164.5754475
7586	214.9126265
7587	257.6389446
7588	300.742038
7589	9205.826062
7590	8834.928465
7591	5651.101893
7592	3982.590191
7593	1779.886479
7594	1806.41146
7595	1996.532272
7596	2130.13679
7597	1800.232345
7598	2258.466455
7599	2799.440419
7600	3379.372948
7601	3568.212725
7602	3055.044777
7603	3017.367248
7604	5576.198965
7605	2957.761397
7606	3082.474018
7607	203.3079475
7608	276.9298396
7609	337.5906616
7610	376.1724514
7611	411.8153941
7612	450.7739592
7613	10117.69762
7614	9359.173606
7615	6020.6431
7616	5398.511738
7617	4082.284933
7618	4127.573323
7619	3903.7688
7620	3715.757929
7621	3816.130867
7622	4013.184344
7623	3747.633119
7624	4028.255356
7625	3864.282749
7626	3022.717457
7627	2809.764062
7628	5239.512564
7629	2537.506236
7630	2704.493045
7631	282.1293386
7632	417.9191538
7633	468.482398
7634	487.3965176
7635	514.8257589
7636	535.0209145
7637	9404.612706
7638	9001.312434
7639	5745.898557
7640	4370.442676
7641	3468.216562
7642	2950.828731
7643	2542.555025
7644	2336.76036
7645	2968.311105
7646	3655.926012
7647	3689.609724
7648	3825.324184
7649	3788.62627
7650	3036.959563
7651	2785.349023
7652	5213.9672
7653	2505.178916
7654	2631.398639
7655	263.290574
7656	349.5721158
7657	391.4695283
7658	419.426255
7659	435.3261723
7660	442.9370332
7661	7805.050882
7662	7896.004438
7663	4594.247199
7664	2522.058449
7665	1669.792739
7666	1767.076119
7667	1598.657564
7668	1332.428142
7669	1028.445837
7670	1187.2943
7671	1646.884801
7672	2430.049923
7673	2623.260292
7674	2192.982909
7675	2036.997938
7676	4582.03968
7677	2049.280813
7678	2131.191761
7679	94.26917804
7680	173.0905691
7681	240.8347666
7682	319.8068678
7683	383.0297618
7684	424.5503989
7685	8306.689506
7686	8479.85543
7687	5410.417837
7688	4158.619607
7689	2318.373726
7690	1729.323235
7691	1491.20125
7692	1240.042841
7693	806.6759
7694	989.1104963
7695	1612.146119
7696	2785.122958
7697	3264.004354
7698	3322.479879
7699	3276.362583
7700	5768.957205
7701	3027.992311
7702	3317.054315
7703	321.5400341
7704	444.5194894
7705	564.3340322
7706	649.4098931
7707	702.9119846
7708	752.1188377
7709	13519.07425
7710	11619.75
7711	8326.055756
7712	6165.701587
7713	4453.107175
7714	3763.834456
7715	3535.96076
7716	3071.47218
7717	2474.735472
7718	2511.282676
7719	2548.131299
7720	3842.053007
7721	4160.804904
7722	3980.706314
7723	4249.648517
7724	6586.408878
7725	3494.063347
7726	3759.539218
7727	356.7308464
7728	432.9148104
7729	488.7529087
7730	531.780647
7731	590.4068824
7732	643.6829087
7733	11883.19129
7734	10592.13307
7735	7350.132395
7736	7202.963966
7737	6811.494437
7738	6132.243941
7739	5681.017851
7740	4240.30449
7741	3283.069184
7742	2740.889539
7743	3717.943226
7744	4931.536441
7745	5140.345308
7746	4234.426796
7747	4211.970988
7748	6708.860848
7749	3624.804373
7750	4181.000059
7751	550.1672813
7752	657.3221743
7753	728.6080595
7754	773.5196743
7755	790.4745624
7756	823.6307881
7757	14080.46943
7758	12266.52247
7759	8968.759049
7760	5741.377253
7761	3766.396528
7762	3787.87272
7763	3495.645803
7764	2863.040088
7765	2243.696863
7766	2190.797612
7767	2911.267326
7768	4271.275419
7769	5031.005118
7770	4667.190896
7771	4856.256737
7772	7477.859219
7773	4517.158975
7774	4982.32575
7775	491.1642705
7776	591.3111431
7777	684.3746402
7778	737.1231811
7779	776.8352969
7780	827.6999613
7781	15558.25748
7782	13484.48628
7783	10045.20606
7784	7174.253688
7785	5116.834529
7786	4801.398255
7787	4518.063235
7788	4054.629626
7789	3160.843279
7790	2965.975098
7791	3804.074057
7792	5130.54915
7793	5788.474165
7794	5258.803459
7795	5389.544486
7796	7843.632672
7797	4936.88665
7798	5511.544325
7799	538.1104719
7800	638.4080546
7801	703.1380498
7802	767.5666247
7803	822.8772375
7804	869.898794
7805	16331.85251
7806	13888.84152
7807	10420.5496
7808	7700.533416
7809	6002.708596
7810	5690.814009
7811	5354.429028
7812	4985.415308
7813	5143.434865
7814	5676.044418
7815	6005.572088
7816	6591.608377
7817	6643.301947
7818	5631.735643
7819	5561.203309
7820	7740.019467
7821	4570.811776
7822	5042.760507
7823	628.9133173
7824	697.4864204
7825	746.015078
7826	791.9063085
7827	813.156435
7828	827.6246062
7829	14079.03769
7830	12063.96807
7831	8663.797127
7832	8365.843227
7833	7666.246865
7834	7111.784345
7835	6676.458173
7836	6450.091577
7837	6481.665347
7838	6758.519831
7839	6647.823251
7840	6602.911636
7841	6433.212044
7842	5412.603134
7843	5215.172881
7844	7190.228961
7845	3923.813245
7846	4367.955959
7847	609.0949369
7848	651.821255
7849	671.11215
7850	690.8551753
7851	707.8854184
7852	718.5858367
7853	11463.9911
7854	10307.29095
7855	6930.178654
7856	6516.630094
7857	4599.069923
7858	4001.579665
7859	3599.183654
7860	4130.738235
7861	3630.983488
7862	3306.806027
7863	3425.339534
7864	4448.435162
7865	4242.037657
7866	3848.156766
7867	3631.058843
7868	6091.928985
7869	3313.286562
7870	3802.416246
7871	552.2018678
7872	624.9194992
7873	663.425934
7874	683.8471548
7875	699.6717171
7876	715.1948591
7877	11350.8078
7878	10351.52437
7879	7314.790872
7880	6432.533849
7881	5058.886489
7882	4139.780842
7883	3664.064359
7884	3233.4102
7885	3144.491231
7886	3571.905122
7887	3230.320643
7888	3792.243313
7889	4043.100302
7890	4044.079918
7891	4344.219116
7892	6706.449486
7893	3692.849991
7894	4179.342248
7895	613.6162404
7896	690.0262696
7897	726.724183
7898	759.8804087
7899	795.7494165
7900	824.761114
7901	12872.07572
7902	11068.67846
7903	7726.756976
7904	6936.583834
7905	5700.459457
7906	4838.096168
7907	4288.456373
7908	3926.526027
7909	3786.591684
7910	3317.807866
7911	3856.069048
7912	4905.16217
7913	5272.97021
7914	4599.295988
7915	4790.773192
7916	7098.069724
7917	4085.977331
7918	4721.069763
7919	686.635292
7920	756.2633659
7921	808.7104866
7922	856.1841733
7923	894.0124127
7924	931.7652969
7925	14501.62886
7926	12199.68253
7927	8790.921111
7928	8264.415318
7929	7025.427448
7930	6108.733163
7931	5471.455434
7932	4913.074451
7933	4699.292151
7934	5066.874126
7935	5664.816514
7936	6258.237599
7937	6422.134851
7938	5581.323109
7939	5671.523114
7940	7718.543275
7941	4832.293829
7942	5593.003143
7943	827.7753163
7944	894.8413183
7945	927.2439934
7946	966.2779136
7947	1013.676245
7948	1031.460039
7949	15843.32567
7950	13246.515
7951	9985.600207
7952	9842.651661
7953	9027.234574
7954	8307.518411
7955	7901.128582
7956	7548.466908
7957	7452.313854
7958	7598.879442
7959	7545.377351
7960	7625.103003
7961	7337.24668
7962	6235.706436
7963	6178.059817
7964	8154.472288
7965	5106.209466
7966	5756.67433
7967	846.3126607
7968	932.7449127
7969	998.3038135
7970	1036.358118
7971	1056.779339
7972	1068.007242
7973	16475.32854
7974	13392.70382
7975	9853.352079
7976	9266.260819
7977	8205.110887
7978	7341.165143
7979	6948.942064
7980	7489.840673
7981	7674.234501
7982	7890.804939
7983	7863.074277
7984	7964.050055
7985	7712.590225
7986	6521.904948
7987	6291.469179
7988	8192.526592
7989	5075.690667
7990	5615.458951
7991	796.9550975
7992	833.5776558
7993	859.3490858
7994	891.5256957
7995	910.5905255
7996	923.9283708
7997	14296.21097
7998	11689.0013
7999	8264.038543
8000	7631.432828
8001	6428.313965
8002	5770.388951
8003	6016.197151
8004	6059.82773
8005	6142.567584
8006	6433.136689
8007	6358.836602
8008	6527.330512
8009	6362.755065
8010	5167.171708
8011	4917.82182
8012	6909.832789
8013	3807.012905
8014	4257.259378
8015	610.6773931
8016	671.11215
8017	706.001542
8018	728.2312842
8019	748.652505
8020	757.9965323
8021	11801.58176
8022	10376.6176
8023	7128.211748
8024	6903.955094
8025	4946.984228
8026	4250.778843
8027	3609.507297
8028	3189.553556
8029	2443.538478
8030	2779.923459
8031	3382.23644
8032	4750.006105
8033	4831.766344
8034	4505.403586
8035	4238.571324
8036	6492.365765
8037	3519.834777
8038	3844.162948
8039	551.9004476
8040	608.0399661
8041	638.5587647
8042	664.1794846
8043	684.4499953
8044	692.7390517
8045	10879.68797
8046	9855.462021
8047	6705.16845
8048	5915.598148
8049	4791.149967
8050	4820.463085
8051	4599.295988
8052	4369.31235
8053	4618.511528
8054	5031.984734
8055	3933.232627
8056	3997.209072
8057	3857.651504
8058	3601.21824
8059	3539.879223
8060	5832.406164
8061	2878.638585
8062	3106.210862
8063	420.1044505
8064	482.8752141
8065	518.0660264
8066	542.0289349
8067	570.9652774
8068	616.2536675
8069	9563.084394
8070	9023.617531
8071	5822.308586
8072	5465.125609
8073	5345.311066
8074	4826.340779
8075	3796.839972
8076	3376.132681
8077	2600.653775
8078	3317.28038
8079	4411.209763
8080	5026.935945
8081	5168.226679
8082	4359.591548
8083	4117.325035
8084	6333.441947
8085	3499.187491
8086	3934.287598
8087	552.2018678
8088	604.046148
8089	649.7113134
8090	683.0182492
8091	684.1485751
8092	716.0237648
8093	11360.00112
8094	9950.032619
8095	6752.265361
8096	6092.983956
8097	3954.633464
8098	3171.694407
8099	2947.287043
8100	2980.518624
8101	3228.059991
8102	3622.166946
8103	4141.363299
8104	4659.50468
8105	4641.796241
8106	3714.401538
8107	3611.692593
8108	6018.231738
8109	3147.505434
8110	3500.694592
8111	493.9524077
8112	576.1647764
8113	608.4920964
8114	629.5915128
8115	641.6483221
8116	651.5198348
8117	10575.63031
8118	9539.875036
8119	6173.613868
8120	5967.141008
8121	5413.582749
8122	4816.770687
8123	4440.296815
8124	4278.43415
8125	4361.776844
8126	4632.904344
8127	4467.424636
8128	4513.767997
8129	4345.274087
8130	3428.579801
8131	3242.377452
8132	5523.299714
8133	2713.912428
8134	2942.238255
8135	377.7549077
8136	451.8289301
8137	490.2600098
8138	540.6725439
8139	600.9565906
8140	608.4167414
8141	9215.92364
8142	8757.614175
8143	5610.862292
8144	4831.464923
8145	2694.018692
8146	2331.410151
8147	2486.641572
8148	2541.424699
8149	3269.505273
8150	4021.02127
8151	4073.166971
8152	4216.416937
8153	4086.354106
8154	3235.821562
8155	3041.782287
8156	5428.503051
8157	2623.411003
8158	2760.029723
8159	325.1570769
8160	390.2638474
8161	420.707291
8162	444.8962647
8163	462.7554135
8164	469.6880789
8165	7718.392565
8166	7703.020133
8167	4493.798907
8168	3963.600716
8169	2019.214144
8170	1840.773366
8171	1753.436854
8172	1332.428142
8173	1359.405253
8174	2086.054081
8175	2965.673678
8176	3463.619904
8177	3476.204198
8178	2949.17092
8179	2898.532321
8180	5398.888513
8181	2697.635735
8182	2782.636241
8183	264.7976752
8184	383.6326022
8185	443.8412939
8186	472.3255059
8187	487.1704524
8188	510.2291003
8189	9408.003684
8190	8994.530479
8191	5907.007672
8192	5464.899544
8193	3249.686893
8194	2726.647433
8195	2479.708906
8196	3165.741358
8197	2676.837739
8198	2796.501572
8199	3259.106275
8200	4497.792725
8201	4483.852039
8202	4148.371319
8203	3907.837973
8204	6235.329661
8205	3307.710288
8206	3743.03646
8207	545.7213328
8208	681.3604379
