Time [h]	Azimuth [Deg]	Altitude [Deg]	59 [---]	60 [---]	61 [---]	62 [---]	63 [---]	64 [---]	65 [---]	66 [---]	79 [---]	80 [---]	81 [---]
2049.000000	124.081	25.3975	0	1	0	0.539216	0	0	1	0	0	0	0
2050.000000	139.335	32.2467	0	1	0	0.539216	0	0	1	0	0	0	0
2051.000000	156.615	37.1232	0	1	0	0.539216	0	0	1	0	0	0	0
2052.000000	175.532	39.3486	0	1	0	0.539216	0	0	1	0	0	0	0
2053.000000	194.821	38.5372	0	1	0	0	0.00952381	0	1	1	0	0	0
2054.000000	212.978	34.8377	0	1	0	0	0.106349	0	1	1	0	0	0
2055.000000	229.184	28.8343	0	1	0	0	0.233995	0	1	1	0	0	0.34
2056.000000	243.475	21.2339	0	1	0	0	0.433862	0	1	1	0.075	0.523333	0.953333
2057.000000	256.353	12.6594	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2058.000000	268.445	3.61085	0	1	0	0	0	0	1	1	0	0	0
2059.000000	280.376	-5.49076	0	0	0	0	0	0	0	0	0	0	0
2060.000000	292.749	-14.2413	0	0	0	0	0	0	0	0	0	0	0
2061.000000	306.15	-22.1925	0	0	0	0	0	0	0	0	0	0	0
2062.000000	321.082	-28.8049	0	0	0	0	0	0	0	0	0	0	0
2063.000000	337.762	-33.4509	0	0	0	0	0	0	0	0	0	0	0
2064.000000	355.804	-35.5316	0	0	0	0	0	0	0	0	0	0	0
2065.000000	14.1363	-34.7198	0	0	0	0	0	0	0	0	0	0	0
2066.000000	31.5124	-31.1468	0	0	0	0	0	0	0	0	0	0	0
2067.000000	47.2181	-25.3224	0	0	0	0	0	0	0	0	0	0	0
2068.000000	61.2391	-17.8838	0	0	0	0	0	0	0	0	0	0	0
2069.000000	73.9858	-9.41424	0	0	0	0	0	0	0	0	0	0	0
2070.000000	86.0213	-0.397111	0	0	0	0	0	0	0	0	0	0	0
2071.000000	97.9433	8.75267	0	1	0	0.667938	0	0.759259	1	0	0	0	0
2072.000000	110.367	17.6317	0	1	0	0.539216	0	0.277778	1	0	0	0	0
2073.000000	123.931	25.785	0	1	0	0.539216	0	0	1	0	0	0	0
2074.000000	139.232	32.6475	0	1	0	0.539216	0	0	1	0	0	0	0
2075.000000	156.59	37.5328	0	1	0	0.539216	0	0	1	0	0	0	0
2076.000000	175.611	39.7542	0	1	0	0.539216	0	0	1	0	0	0	0
2077.000000	195.003	38.9219	0	1	0	0	0.00952381	0	1	1	0	0	0
2078.000000	213.234	35.1902	0	1	0	0	0.106349	0	1	1	0	0	0
2079.000000	229.478	29.1537	0	1	0	0	0.233995	0	1	1	0	0	0.34
2080.000000	243.783	21.5267	0	1	0	0	0.433862	0	1	1	0.075	0.523333	0.953333
2081.000000	256.664	12.9354	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2082.000000	268.755	3.88043	0	1	0	0	0.0876984	0	1	1	0	0	0
2083.000000	280.683	-5.21731	0	0	0	0	0	0	0	0	0	0	0
2084.000000	293.051	-13.954	0	0	0	0	0	0	0	0	0	0	0
2085.000000	306.439	-21.8819	0	0	0	0	0	0	0	0	0	0	0
2086.000000	321.342	-28.4641	0	0	0	0	0	0	0	0	0	0	0
2087.000000	337.966	-33.0781	0	0	0	0	0	0	0	0	0	0	0
2088.000000	355.924	-35.1336	0	0	0	0	0	0	0	0	0	0	0
2089.000000	14.1595	-34.3105	0	0	0	0	0	0	0	0	0	0	0
2090.000000	31.4513	-30.7404	0	0	0	0	0	0	0	0	0	0	0
2091.000000	47.0983	-24.9273	0	0	0	0	0	0	0	0	0	0	0
2092.000000	61.0843	-17.5015	0	0	0	0	0	0	0	0	0	0	0
2093.000000	73.8125	-9.04197	0	0	0	0	0	0	0	0	0	0	0
2094.000000	85.8399	-0.0297903	0	0	0	0	0	0	0	0	0	0	0
2095.000000	97.7617	9.12091	0	1	0	0.667938	0	0.759259	1	0	0	0	0
2096.000000	110.194	18.0068	0	1	0	0.539216	0	0.277778	1	0	0	0	0
2097.000000	123.781	26.1717	0	1	0	0.539216	0	0	1	0	0	0	0
2098.000000	139.129	33.0477	0	1	0	0.539216	0	0	1	0	0	0	0
2099.000000	156.565	37.9419	0	1	0	0.539216	0	0	1	0	0	0	0
2100.000000	175.691	40.1591	0	1	0	0.539216	0	0	1	0	0	0	0
2101.000000	195.187	39.3056	0	1	0	0	0.00952381	0	1	1	0	0	0
2102.000000	213.492	35.5416	0	1	0	0	0.106349	0	1	1	0	0	0
2103.000000	229.774	29.4718	0	1	0	0	0.233995	0	1	1	0	0	0.34
2104.000000	244.092	21.8185	0	1	0	0	0.433862	0	1	1	0.075	0.523333	0.953333
2105.000000	256.975	13.2105	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2106.000000	269.064	4.14939	0	1	0	0	0.0876984	0	1	1	0	0	0
2107.000000	280.989	-4.94422	0	0	0	0	0	0	0	0	0	0	0
2108.000000	293.351	-13.6668	0	0	0	0	0	0	0	0	0	0	0
2109.000000	306.726	-21.5715	0	0	0	0	0	0	0	0	0	0	0
2110.000000	321.599	-28.1235	0	0	0	0	0	0	0	0	0	0	0
2111.000000	338.167	-32.7057	0	0	0	0	0	0	0	0	0	0	0
2112.000000	356.042	-34.7361	0	0	0	0	0	0	0	0	0	0	0
2113.000000	14.1824	-33.9018	0	0	0	0	0	0	0	0	0	0	0
2114.000000	31.3909	-30.3346	0	0	0	0	0	0	0	0	0	0	0
2115.000000	46.9795	-24.5327	0	0	0	0	0	0	0	0	0	0	0
2116.000000	60.9305	-17.1198	0	0	0	0	0	0	0	0	0	0	0
2117.000000	73.6399	-8.67026	0	0	0	0	0	0	0	0	0	0	0
2118.000000	85.6589	0.336879	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2119.000000	97.58	9.48841	0	1	0	0.667938	0	0.759259	1	0	0	0	0
2120.000000	110.021	18.3811	0	1	0	0.539216	0	0.277778	1	0	0	0	0
2121.000000	123.63	26.5576	0	1	0	0.539216	0	0	1	0	0	0	0
2122.000000	139.024	33.4471	0	1	0	0.539216	0	0	1	0	0	0	0
2123.000000	156.539	38.3501	0	1	0	0.539216	0	0	1	0	0	0	0
2124.000000	175.772	40.5632	0	1	0	0.539216	0	0	1	0	0	0	0
2125.000000	195.373	39.6883	0	1	0	0	0.00952381	0	1	1	0	0	0
2126.000000	213.752	35.8917	0	1	0	0	0.106349	0	1	1	0	0	0
2127.000000	230.07	29.7887	0	1	0	0	0.233995	0	1	1	0	0	0.34
2128.000000	244.402	22.109	0	1	0	0	0.433862	0	1	1	0.075	0.523333	0.953333
2129.000000	257.286	13.4847	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2130.000000	269.373	4.41769	0	1	0	0	0.0876984	0	1	1	0	0	0
2131.000000	281.294	-4.67153	0	0	0	0	0	0	0	0	0	0	0
2132.000000	293.65	-13.3798	0	0	0	0	0	0	0	0	0	0	0
2133.000000	307.011	-21.2611	0	0	0	0	0	0	0	0	0	0	0
2134.000000	321.854	-27.783	0	0	0	0	0	0	0	0	0	0	0
2135.000000	338.367	-32.3337	0	0	0	0	0	0	0	0	0	0	0
2136.000000	356.159	-34.3394	0	0	0	0	0	0	0	0	0	0	0
2137.000000	14.2051	-33.494	0	0	0	0	0	0	0	0	0	0	0
2138.000000	31.3311	-29.9297	0	0	0	0	0	0	0	0	0	0	0
2139.000000	46.8617	-24.1389	0	0	0	0	0	0	0	0	0	0	0
2140.000000	60.7776	-16.7388	0	0	0	0	0	0	0	0	0	0	0
2141.000000	73.468	-8.29929	0	0	0	0	0	0	0	0	0	0	0
2142.000000	85.4782	0.702734	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2143.000000	97.3983	9.85499	0	1	0	0.667938	0	0.759259	1	0	0	0	0
2144.000000	109.847	18.7543	0	1	0	0.539216	0	0.277778	1	0	0	0	0
2145.000000	123.479	26.9424	0	1	0	0.539216	0	0	1	0	0	0	0
2146.000000	138.919	33.8455	0	1	0	0.539216	0	0	1	0	0	0	0
2147.000000	156.514	38.7575	0	1	0	0.539216	0	0	1	0	0	0	0
2148.000000	175.853	40.9663	0	1	0	0.539216	0	0	1	0	0	0	0
2149.000000	195.56	40.0699	0	1	0	0	0.00952381	0	1	1	0	0	0
2150.000000	214.013	36.2404	0	1	0	0	0.106349	0	1	1	0	0	0
2151.000000	230.368	30.1042	0	1	0	0	0.233995	0	1	1	0	0	0.34
2152.000000	244.712	22.3984	0	1	0	0	0.433862	0	1	1	0.075	0.523333	0.953333
2153.000000	257.597	13.7579	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2154.000000	269.681	4.6853	0	1	0	0	0.0876984	0	1	1	0	0	0
2155.000000	281.598	-4.39929	0	0	0	0	0	0	0	0	0	0	0
2156.000000	293.947	-13.0931	0	0	0	0	0	0	0	0	0	0	0
2157.000000	307.294	-20.951	0	0	0	0	0	0	0	0	0	0	0
2158.000000	322.107	-27.4429	0	0	0	0	0	0	0	0	0	0	0
2159.000000	338.564	-31.9622	0	0	0	0	0	0	0	0	0	0	0
2160.000000	356.275	-33.9435	0	0	0	0	0	0	0	0	0	0	0
2161.000000	14.2274	-33.0872	0	0	0	0	0	0	0	0	0	0	0
2162.000000	31.2718	-29.5258	0	0	0	0	0	0	0	0	0	0	0
2163.000000	46.7448	-23.746	0	0	0	0	0	0	0	0	0	0	0
2164.000000	60.6256	-16.3587	0	0	0	0	0	0	0	0	0	0	0
2165.000000	73.2967	-7.92922	0	0	0	0	0	0	0	0	0	0	0
2166.000000	85.2978	1.06762	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2167.000000	97.2165	10.2205	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2168.000000	109.673	19.1264	0	1	0	0.539216	0	0.277778	1	0	0	0	0
2169.000000	123.327	27.3261	0	1	0	0.539216	0	0	1	0	0	0	0
2170.000000	138.813	34.2427	0	1	0	0.539216	0	0	1	0	0	0	0
2171.000000	156.488	39.1638	0	1	0	0.539216	0	0	1	0	0	0	0
2172.000000	175.935	41.3683	0	1	0	0.539216	0	0	1	0	0	0	0
2173.000000	195.749	40.4502	0	1	0	0	0.0178571	0	1	1	0	0	0
2174.000000	214.276	36.5878	0	1	0	0	0.103307	0	1	1	0	0	0
2175.000000	230.667	30.4183	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2176.000000	245.023	22.6865	0	1	0	0	0.433862	0	1	1	0.075	0.523333	0.953333
2177.000000	257.908	14.0301	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2178.000000	269.989	4.95218	0	1	0	0	0.0876984	0	1	1	0	0	0
2179.000000	281.901	-4.12755	0	0	0	0	0	0	0	0	0	0	0
2180.000000	294.243	-12.8067	0	0	0	0	0	0	0	0	0	0	0
2181.000000	307.575	-20.6411	0	0	0	0	0	0	0	0	0	0	0
2182.000000	322.358	-27.1031	0	0	0	0	0	0	0	0	0	0	0
2183.000000	338.76	-31.5914	0	0	0	0	0	0	0	0	0	0	0
2184.000000	356.389	-33.5485	0	0	0	0	0	0	0	0	0	0	0
2185.000000	14.2492	-32.6815	0	0	0	0	0	0	0	0	0	0	0
2186.000000	31.2129	-29.123	0	0	0	0	0	0	0	0	0	0	0
2187.000000	46.6287	-23.3542	0	0	0	0	0	0	0	0	0	0	0
2188.000000	60.4744	-15.9795	0	0	0	0	0	0	0	0	0	0	0
2189.000000	73.126	-7.56021	0	0	0	0	0	0	0	0	0	0	0
2190.000000	85.1177	1.43137	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2191.000000	97.0347	10.5848	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2192.000000	109.499	19.4971	0	1	0	0.539216	0	0.277778	1	0	0	0	0
2193.000000	123.174	27.7085	0	1	0	0.539216	0	0	1	0	0	0	0
2194.000000	138.706	34.6387	0	1	0	0.539216	0	0	1	0	0	0	0
2195.000000	156.461	39.5689	0	1	0	0.539216	0	0	1	0	0	0	0
2196.000000	176.018	41.7691	0	1	0	0.539216	0	0	1	0	0	0	0
2197.000000	195.939	40.8292	0	1	0	0	0.0178571	0	1	1	0	0	0
2198.000000	214.54	36.9337	0	1	0	0	0.103307	0	1	1	0	0	0
2199.000000	230.967	30.7309	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2200.000000	245.333	22.9733	0	1	0	0	0.433862	0	1	1	0.075	0.523333	0.953333
2201.000000	258.219	14.3013	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2202.000000	270.296	5.21829	0	1	0	0	0.0876984	0	1	1	0	0	0
2203.000000	282.203	-3.85633	0	0	0	0	0	0	0	0	0	0	0
2204.000000	294.537	-12.5207	0	0	0	0	0	0	0	0	0	0	0
2205.000000	307.854	-20.3316	0	0	0	0	0	0	0	0	0	0	0
2206.000000	322.606	-26.7638	0	0	0	0	0	0	0	0	0	0	0
2207.000000	338.952	-31.2214	0	0	0	0	0	0	0	0	0	0	0
2208.000000	356.501	-33.1546	0	0	0	0	0	0	0	0	0	0	0
2209.000000	14.2705	-32.277	0	0	0	0	0	0	0	0	0	0	0
2210.000000	31.1544	-28.7214	0	0	0	0	0	0	0	0	0	0	0
2211.000000	46.5133	-22.9636	0	0	0	0	0	0	0	0	0	0	0
2212.000000	60.324	-15.6016	0	0	0	0	0	0	0	0	0	0	0
2213.000000	72.9559	-7.19241	0	0	0	0	0	0	0	0	0	0	0
2214.000000	84.9379	1.79383	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2215.000000	96.8528	10.9477	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2216.000000	109.323	19.8664	0	1	0	0.539216	0	0	1	0	0	0	0
2217.000000	123.02	28.0893	0	1	0	0.539216	0	0	1	0	0	0	0
2218.000000	138.598	35.0332	0	1	0	0.539216	0	0	1	0	0	0	0
2219.000000	156.434	39.9726	0	1	0	0.539216	0	0	1	0	0	0	0
2220.000000	176.101	42.1686	0	1	0	0.539216	0	0	1	0	0	0	0
2221.000000	196.131	41.2067	0	1	0	0	0.0178571	0	1	1	0	0	0
2222.000000	214.805	37.278	0	1	0	0	0.103307	0	1	1	0	0	0
2223.000000	231.268	31.042	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2224.000000	245.644	23.2588	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
2225.000000	258.529	14.5715	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2226.000000	270.602	5.4836	0	1	0	0	0.0876984	0	1	1	0	0	0
2227.000000	282.503	-3.58568	0	0	0	0	0	0	0	0	0	0	0
2228.000000	294.83	-12.2351	0	0	0	0	0	0	0	0	0	0	0
2229.000000	308.131	-20.0225	0	0	0	0	0	0	0	0	0	0	0
2230.000000	322.851	-26.425	0	0	0	0	0	0	0	0	0	0	0
2231.000000	339.143	-30.8522	0	0	0	0	0	0	0	0	0	0	0
2232.000000	356.611	-32.7618	0	0	0	0	0	0	0	0	0	0	0
2233.000000	14.2911	-31.8739	0	0	0	0	0	0	0	0	0	0	0
2234.000000	31.0961	-28.3213	0	0	0	0	0	0	0	0	0	0	0
2235.000000	46.3987	-22.5744	0	0	0	0	0	0	0	0	0	0	0
2236.000000	60.1744	-15.225	0	0	0	0	0	0	0	0	0	0	0
2237.000000	72.7864	-6.82597	0	0	0	0	0	0	0	0	0	0	0
2238.000000	84.7583	2.15484	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2239.000000	96.6707	11.309	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2240.000000	109.148	20.2341	0	1	0	0.539216	0	0	1	0	0	0	0
2241.000000	122.865	28.4685	0	1	0	0.539216	0	0	1	0	0	0	0
2242.000000	138.489	35.4261	0	1	0	0.539216	0	0	1	0	0	0	0
2243.000000	156.406	40.3749	0	1	0	0.539216	0	0	1	0	0	0	0
2244.000000	176.184	42.5667	0	1	0	0.539216	0	0	1	0	0	0	0
2245.000000	196.323	41.5827	0	1	0	0	0.0178571	0	1	1	0	0	0
2246.000000	215.071	37.6206	0	1	0	0	0.103307	0	1	1	0	0	0
2247.000000	231.568	31.3515	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2248.000000	245.955	23.5428	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
2249.000000	258.839	14.8404	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2250.000000	270.906	5.74807	0	1	0	0	0.0876984	0	1	1	0	0	0
2251.000000	282.802	-3.31565	0	0	0	0	0	0	0	0	0	0	0
2252.000000	295.12	-11.95	0	0	0	0	0	0	0	0	0	0	0
2253.000000	308.405	-19.7138	0	0	0	0	0	0	0	0	0	0	0
2254.000000	323.094	-26.0869	0	0	0	0	0	0	0	0	0	0	0
2255.000000	339.33	-30.4839	0	0	0	0	0	0	0	0	0	0	0
2256.000000	356.72	-32.3704	0	0	0	0	0	0	0	0	0	0	0
2257.000000	14.3109	-31.4723	0	0	0	0	0	0	0	0	0	0	0
2258.000000	31.0381	-27.9227	0	0	0	0	0	0	0	0	0	0	0
2259.000000	46.2847	-22.1866	0	0	0	0	0	0	0	0	0	0	0
2260.000000	60.0255	-14.8499	0	0	0	0	0	0	0	0	0	0	0
2261.000000	72.6174	-6.46107	0	0	0	0	0	0	0	0	0	0	0
2262.000000	84.5789	2.51424	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2263.000000	96.4885	11.6687	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2264.000000	108.971	20.6	0	1	0	0.539216	0	0	1	0	0	0	0
2265.000000	122.709	28.8459	0	1	0	0.539216	0	0	1	0	0	0	0
2266.000000	138.379	35.8173	0	1	0	0.539216	0	0	1	0	0	0	0
2267.000000	156.377	40.7756	0	1	0	0.539216	0	0	1	0	0	0	0
2268.000000	176.268	42.9631	0	1	0	0.539216	0	0	1	0	0	0	0
2269.000000	196.516	41.957	0	1	0	0	0.0178571	0	1	1	0	0	0
2270.000000	215.339	37.9615	0	1	0	0	0.103307	0	1	1	0	0	0
2271.000000	231.87	31.6594	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2272.000000	246.266	23.8255	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
2273.000000	259.147	15.1083	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2274.000000	271.21	6.01165	0	1	0	0	0.0876984	0	1	1	0	0	0
2275.000000	283.099	-3.04628	0	0	0	0	0	0	0	0	0	0	0
2276.000000	295.408	-11.6655	0	0	0	0	0	0	0	0	0	0	0
2277.000000	308.677	-19.4057	0	0	0	0	0	0	0	0	0	0	0
2278.000000	323.334	-25.7495	0	0	0	0	0	0	0	0	0	0	0
2279.000000	339.515	-30.1167	0	0	0	0	0	0	0	0	0	0	0
2280.000000	356.827	-31.9804	0	0	0	0	0	0	0	0	0	0	0
2281.000000	14.33	-31.0724	0	0	0	0	0	0	0	0	0	0	0
2282.000000	30.9801	-27.5258	0	0	0	0	0	0	0	0	0	0	0
2283.000000	46.1714	-21.8005	0	0	0	0	0	0	0	0	0	0	0
2284.000000	59.8772	-14.4765	0	0	0	0	0	0	0	0	0	0	0
2285.000000	72.4489	-6.09785	0	0	0	0	0	0	0	0	0	0	0
2286.000000	84.3998	2.87189	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2287.000000	96.3061	12.0265	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2288.000000	108.794	20.964	0	1	0	0.539216	0	0	1	0	0	0	0
2289.000000	122.552	29.2213	0	1	0	0.539216	0	0	1	0	0	0	0
2290.000000	138.268	36.2066	0	1	0	0.539216	0	0	1	0	0	0	0
2291.000000	156.347	41.1745	0	1	0	0.539216	0	0	1	0	0	0	0
2292.000000	176.351	43.358	0	1	0	0.539216	0	0	1	0	0	0	0
2293.000000	196.71	42.3295	0	1	0	0	0.0178571	0	1	1	0	0	0
2294.000000	215.607	38.3007	0	1	0	0	0.103307	0	1	1	0	0	0
2295.000000	232.171	31.9656	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2296.000000	246.576	24.1067	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
2297.000000	259.455	15.3749	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2298.000000	271.512	6.27432	0	1	0	0	0.0876984	0	1	1	0	0	0
2299.000000	283.395	-2.77761	0	0	0	0	0	0	0	0	0	0	0
2300.000000	295.694	-11.3815	0	0	0	0	0	0	0	0	0	0	0
2301.000000	308.946	-19.0983	0	0	0	0	0	0	0	0	0	0	0
2302.000000	323.571	-25.413	0	0	0	0	0	0	0	0	0	0	0
2303.000000	339.697	-29.7507	0	0	0	0	0	0	0	0	0	0	0
2304.000000	356.931	-31.5919	0	0	0	0	0	0	0	0	0	0	0
2305.000000	14.3481	-30.6742	0	0	0	0	0	0	0	0	0	0	0
2306.000000	30.9222	-27.1307	0	0	0	0	0	0	0	0	0	0	0
2307.000000	46.0585	-21.4163	0	0	0	0	0	0	0	0	0	0	0
2308.000000	59.7295	-14.1048	0	0	0	0	0	0	0	0	0	0	0
2309.000000	72.2808	-5.73646	0	0	0	0	0	0	0	0	0	0	0
2310.000000	84.2209	3.22762	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2311.000000	96.1236	12.3822	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2312.000000	108.617	21.3258	0	1	0	0.539216	0	0	1	0	0	0	0
2313.000000	122.394	29.5946	0	1	0	0.539216	0	0	1	0	0	0	0
2314.000000	138.155	36.5939	0	1	0	0.539216	0	0	1	0	0	0	0
2315.000000	156.317	41.5715	0	1	0	0.539216	0	0	1	0	0	0	0
2316.000000	176.434	43.751	0	1	0	0.539216	0	0	1	0	0	0	0
2317.000000	196.905	42.7003	0	1	0	0	0.0178571	0	1	1	0	0	0
2318.000000	215.875	38.6379	0	1	0	0	0.103307	0	1	1	0	0	0
2319.000000	232.473	32.27	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2320.000000	246.885	24.3863	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
2321.000000	259.762	15.6404	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2322.000000	271.813	6.53603	0	1	0	0	0.0876984	0	1	1	0	0	0
2323.000000	283.688	-2.5097	0	0	0	0	0	0	0	0	0	0	0
2324.000000	295.977	-11.0981	0	0	0	0	0	0	0	0	0	0	0
2325.000000	309.212	-18.7915	0	0	0	0	0	0	0	0	0	0	0
2326.000000	323.805	-25.0773	0	0	0	0	0	0	0	0	0	0	0
2327.000000	339.877	-29.3859	0	0	0	0	0	0	0	0	0	0	0
2328.000000	357.034	-31.205	0	0	0	0	0	0	0	0	0	0	0
2329.000000	14.3653	-30.2779	0	0	0	0	0	0	0	0	0	0	0
2330.000000	30.8643	-26.7376	0	0	0	0	0	0	0	0	0	0	0
2331.000000	45.9461	-21.034	0	0	0	0	0	0	0	0	0	0	0
2332.000000	59.5824	-13.7351	0	0	0	0	0	0	0	0	0	0	0
2333.000000	72.1132	-5.37706	0	0	0	0	0	0	0	0	0	0	0
2334.000000	84.0421	3.58129	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2335.000000	95.9408	12.7359	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2336.000000	108.439	21.6855	0	1	0	0.539216	0	0	1	0	0	0	0
2337.000000	122.235	29.9657	0	1	0	0.539216	0	0	1	0	0	0	0
2338.000000	138.041	36.979	0	1	0	0.539216	0	0	1	0	0	0	0
2339.000000	156.285	41.9665	0	1	0	0.539216	0	0	1	0	0	0	0
2340.000000	176.517	44.142	0	1	0	0.539216	0	0	1	0	0	0	0
2341.000000	197.1	43.069	0	1	0	0	0.0178571	0	1	1	0	0	0
2342.000000	216.144	38.9732	0	1	0	0	0.103307	0	1	1	0	0	0
2343.000000	232.774	32.5726	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2344.000000	247.194	24.6644	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
2345.000000	260.067	15.9045	0	1	0	0	0.293254	0	1	1	0.0333333	0.258333	0.505
2346.000000	272.112	6.79675	0	1	0	0	0.0876984	0	1	1	0	0	0
2347.000000	283.979	-2.24258	0	0	0	0	0	0	0	0	0	0	0
2348.000000	296.258	-10.8155	0	0	0	0	0	0	0	0	0	0	0
2349.000000	309.475	-18.4854	0	0	0	0	0	0	0	0	0	0	0
2350.000000	324.036	-24.7426	0	0	0	0	0	0	0	0	0	0	0
2351.000000	340.053	-29.0225	0	0	0	0	0	0	0	0	0	0	0
2352.000000	357.134	-30.8199	0	0	0	0	0	0	0	0	0	0	0
2353.000000	14.3815	-29.8837	0	0	0	0	0	0	0	0	0	0	0
2354.000000	30.8064	-26.3466	0	0	0	0	0	0	0	0	0	0	0
2355.000000	45.8342	-20.6538	0	0	0	0	0	0	0	0	0	0	0
2356.000000	59.4359	-13.3675	0	0	0	0	0	0	0	0	0	0	0
2357.000000	71.9461	-5.01979	0	0	0	0	0	0	0	0	0	0	0
2358.000000	83.8635	3.93275	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2359.000000	95.7579	13.0872	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2360.000000	108.26	22.0427	0	1	0	0.539216	0	0	1	0	0	0	0
2361.000000	122.075	30.3343	0	1	0	0.539216	0	0	1	0	0	0	0
2362.000000	137.925	37.3618	0	1	0	0.539216	0	0	1	0	0	0	0
2363.000000	156.252	42.3594	0	1	0	0.539216	0	0	1	0	0	0	0
2364.000000	176.6	44.5311	0	1	0	0.539216	0	0	1	0	0	0	0
2365.000000	197.296	43.4358	0	1	0	0	0.0178571	0	1	1	0	0	0
2366.000000	216.414	39.3065	0	1	0	0	0.103307	0	1	1	0	0	0
2367.000000	233.076	32.8733	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2368.000000	247.502	24.9409	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
2369.000000	260.371	16.1674	0	1	0	0	0.380688	0	1	1	0.121667	0.443333	0.766667
2370.000000	272.409	7.05643	0	1	0	0	0.0876984	0	1	1	0	0	0
2371.000000	284.268	-1.9763	0	0	0	0	0	0	0	0	0	0	0
2372.000000	296.537	-10.5337	0	0	0	0	0	0	0	0	0	0	0
2373.000000	309.736	-18.1803	0	0	0	0	0	0	0	0	0	0	0
2374.000000	324.264	-24.4091	0	0	0	0	0	0	0	0	0	0	0
2375.000000	340.227	-28.6606	0	0	0	0	0	0	0	0	0	0	0
2376.000000	357.233	-30.4367	0	0	0	0	0	0	0	0	0	0	0
2377.000000	14.3966	-29.4916	0	0	0	0	0	0	0	0	0	0	0
2378.000000	30.7482	-25.9579	0	0	0	0	0	0	0	0	0	0	0
2379.000000	45.7227	-20.2758	0	0	0	0	0	0	0	0	0	0	0
2380.000000	59.2899	-13.0021	0	0	0	0	0	0	0	0	0	0	0
2381.000000	71.7793	-4.66481	0	0	0	0	0	0	0	0	0	0	0
2382.000000	83.6851	4.28185	0	1	1	0.926289	0	0.875556	0	0	0	0	0
2383.000000	95.5748	13.436	0	1	0	0.550109	0	0.537037	1	0	0	0	0
2384.000000	108.081	22.3974	0	1	0	0.539216	0	0	1	0	0	0	0
2385.000000	121.914	30.7004	0	1	0	0.539216	0	0	1	0	0	0	0
2386.000000	137.808	37.7421	0	1	0	0.539216	0	0	1	0	0	0	0
2387.000000	156.218	42.7499	0	1	0	0.539216	0	0	1	0	0	0	0
2388.000000	176.682	44.918	0	1	0	0.539216	0	0	1	0	0	0	0
2389.000000	197.492	43.8004	0	1	0	0	0.0178571	0	1	1	0	0	0
2390.000000	216.683	39.6377	0	1	0	0	0.103307	0	1	1	0	0	0
2391.000000	233.376	33.1721	0	1	0	0	0.212566	0	1	1	0	0	0.223333
2392.000000	247.809	25.2158	0	1	0	0	0.371825	0	1	1	0	0.313333	0.865
