                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
        538931.1140860481	      2743	      4532	      1121	    4531	         31	        424	     5	    305.165399
        539541.4448843513	      2745	      4534	      1121	    4533	         31	        424	     5	    305.165399
        540022.1249103466	      2747	      4539	      1122	    4538	         31	        425	     5	    175.514627
        540675.1306757721	      2755	      4554	      1124	    4553	         31	        427	     5	     76.676864
        541302.2159607032	      2761	      4561	      1125	    4560	         31	        427	     5	    118.432889
        541839.5236094329	      2765	      4565	      1126	    4564	         31	        427	     5	    182.008981
        542567.5595333781	      2769	      4570	      1126	    4569	         31	        427	     5	    182.008981
        543311.2984663728	      2771	      4572	      1127	    4571	         31	        427	     4	    371.869466
        543631.0245344040	      2774	      4582	      1130	    4581	         31	        430	     4	     57.598749
        544206.6536439718	      2783	      4592	      1131	    4591	         31	        430	     3	    114.839118
        544859.8008168641	      2787	      4598	      1132	    4597	         31	        430	     3	    179.436018
        545577.5448895375	      2791	      4602	      1132	    4601	         31	        430	     3	    179.436018
        546115.8529440425	      2794	      4605	      1132	    4604	         31	        430	     3	    179.436018
        546759.5420397976	      2797	      4609	      1133	    4608	         31	        430	     4	    284.817059
        547208.1978381326	      2830	      4671	      1155	    4670	         31	        439	     3	     16.542907
        547887.0365361321	      2845	      4688	      1158	    4687	         31	        439	     5	    114.746790
        548460.7704873312	      2850	      4694	      1158	    4693	         31	        439	     5	    114.746790
        549034.5044385303	      2855	      4699	      1158	    4698	         31	        439	     5	    114.746790
        549664.0869035482	      2859	      4704	      1159	    4703	         31	        439	     5	    200.044442
        550220.0696261933	      2916	      4805	      1184	    4804	         34	        446	     3	     93.343915
        551077.1612558691	      2919	      4809	      1186	    4808	         34	        446	     2	    343.085492
        551420.2467482866	      2920	      4810	      1186	    4809	         34	        446	     2	    343.085492
        552106.4177331218	      2922	      4812	      1186	    4811	         34	        446	     2	    343.085492
        553050.2644407933	      2924	      4814	      1187	    4813	         34	        446	     3	    600.761215
        553651.0256560473	      2925	      4815	      1187	    4814	         34	        446	     3	    600.761215
        554657.6207346191	      2926	      4817	      1188	    4816	         34	        446	     3	   1006.595079
        555664.2158131909	      2927	      4819	      1188	    4818	         34	        446	     3	   1006.595079
        556677.4117184908	      2929	      4825	      1189	    4824	         34	        447	     3	    506.597953
        557184.0096711407	      2930	      4826	      1189	    4825	         34	        447	     3	    506.597953
        557690.6076237906	      2931	      4827	      1189	    4826	         34	        447	     3	    506.597953
        558197.2055764406	      2932	      4828	      1189	    4827	         34	        447	     3	    506.597953
        558703.8035290905	      2933	      4829	      1189	    4828	         34	        447	     3	    506.597953
        559519.8225439432	      2934	      4831	      1190	    4830	         34	        447	     3	    816.019015
        560335.8415587959	      2935	      4832	      1190	    4831	         34	        447	     3	    816.019015
        561151.8605736486	      2936	      4833	      1190	    4832	         34	        447	     3	    816.019015
        561797.8841384236	      2938	      4840	      1192	    4839	         34	        449	     3	    222.060960
        562302.2222835078	      2942	      4848	      1193	    4847	         34	        450	     3	    126.084536
        562990.8456494458	      2945	      4851	      1195	    4850	         34	        450	     3	    300.522865
        563753.0883814932	      2947	      4853	      1196	    4852	         34	        450	     3	    461.719867
        564214.8082480723	      2948	      4854	      1196	    4853	         34	        450	     3	    461.719867
        564676.5281146513	      2949	      4855	      1196	    4854	         34	        450	     3	    461.719867
        565375.2355828984	      2950	      4857	      1197	    4856	         34	        450	     3	    698.707468
        566073.9430511454	      2951	      4858	      1197	    4857	         34	        450	     3	    698.707468
        566772.6505193925	      2952	      4860	      1197	    4859	         34	        450	     3	    698.707468
        567471.3579876395	      2953	      4861	      1197	    4860	         34	        450	     3	    698.707468
        568170.0654558865	      2954	      4862	      1197	    4861	         34	        450	     3	    698.707468
        568868.7729241336	      2955	      4863	      1197	    4862	         34	        450	     3	    698.707468
        569567.4803923806	      2956	      4864	      1197	    4863	         34	        450	     3	    698.707468
        570324.6713653025	      2958	      4870	      1198	    4869	         34	        451	     3	    378.595486
        570703.2668517635	      2959	      4871	      1198	    4870	         34	        451	     3	    378.595486
        571460.4578246854	      2961	      4873	      1198	    4872	         34	        451	     3	    378.595486
        572253.1430463674	      2962	      4874	      1199	    4873	         34	        451	     2	    792.685222
        572417.1464725751	      2965	      4885	      1205	    4884	         34	        455	     2	     36.811542
        573085.5818896522	      2973	      4894	      1208	    4893	         34	        455	     2	    150.433089
        574001.0202234158	      2976	      4897	      1209	    4896	         34	        455	     3	    447.929176
        574448.9493998599	      2977	      4899	      1209	    4898	         34	        455	     3	    447.929176
        574896.8785763039	      2978	      4900	      1209	    4899	         34	        455	     3	    447.929176
        576029.6031629074	      2980	      4903	      1210	    4902	         34	        455	     3	    684.795410
        576820.7871541157	      2987	      4916	      1214	    4915	         34	        457	     2	    295.646148
        577584.7796840273	      2989	      4918	      1214	    4917	         34	        457	     3	    468.346382
        578053.1260656941	      2990	      4919	      1214	    4918	         34	        457	     3	    468.346382
        578521.4724473610	      2991	      4920	      1214	    4919	         34	        457	     3	    468.346382
        579458.1652106947	      2993	      4922	      1214	    4921	         34	        457	     3	    468.346382
        579765.6240371851	      2996	      4932	      1219	    4931	         34	        460	     3	    167.931527
        580322.8329610794	      3001	      4941	      1221	    4940	         34	        461	     3	    153.380581
        581114.1379651093	      3004	      4944	      1223	    4943	         34	        461	     3	    394.199573
        581508.3375379479	      3005	      4945	      1223	    4944	         34	        461	     3	    394.199573
        582107.6761322641	      3006	      4947	      1224	    4946	         34	        461	     4	    599.338594
        582707.0147265802	      3007	      4948	      1224	    4947	         34	        461	     4	    599.338594
        583306.3533208964	      3008	      4949	      1224	    4948	         34	        461	     4	    599.338594
        583905.6919152125	      3009	      4951	      1224	    4950	         34	        461	     4	    599.338594
        584484.2437877303	      3011	      4959	      1226	    4958	         34	        463	     4	    227.921682
        585168.0088332604	      3014	      4963	      1226	    4962	         34	        463	     4	    227.921682
        585769.0259647751	      3016	      4965	      1227	    4964	         34	        463	     3	    373.095450
        586515.2168641179	      3018	      4967	      1227	    4966	         34	        463	     3	    373.095450
        586950.6142007174	      3019	      4971	      1229	    4970	         34	        464	     3	    435.397337
        587656.9625823502	      3021	      4976	      1230	    4975	         34	        465	     3	    270.951045
        588198.8646724168	      3023	      4979	      1230	    4978	         34	        465	     3	    270.951045
        588886.2911504289	      3025	      4981	      1231	    4980	         34	        465	     3	    416.475433
        589538.1804310908	      3026	      4982	      1232	    4981	         34	        465	     3	    651.889281
        590190.0697117526	      3027	      4983	      1232	    4982	         34	        465	     3	    651.889281
        590422.3921663882	      3067	      5082	      1269	    5081	         35	        480	     3	     30.935327
        591048.8975012251	      3079	      5097	      1271	    5096	         35	        480	     4	     85.130639
        591644.8119742722	      3086	      5104	      1271	    5103	         35	        480	     4	     85.130639
        592282.8453386120	      3090	      5112	      1273	    5111	         35	        481	     5	    134.743096
        592936.6982363114	      3094	      5120	      1275	    5119	         35	        482	     4	    146.857717
        593476.8799400977	      3097	      5124	      1276	    5123	         35	        482	     4	    246.466269
        594067.6271966448	      3100	      5130	      1277	    5129	         35	        483	     4	    172.140494
        594753.4651372205	      3104	      5138	      1279	    5137	         35	        484	     3	    169.416459
        595261.7145140534	      3107	      5142	      1279	    5141	         35	        484	     3	    169.416459
        595939.3803498307	      3111	      5146	      1279	    5145	         35	        484	     3	    169.416459
        596447.6297266637	      3114	      5149	      1279	    5148	         35	        484	     3	    169.416459
        597141.1150952412	      3117	      5153	      1280	    5152	         35	        484	     4	    262.034455
        597665.1840048744	      3119	      5156	      1280	    5155	         35	        484	     4	    262.034455
        598290.5670399122	      3124	      5167	      1282	    5166	         35	        486	     4	    113.431413
        598823.6170409505	      3127	      5172	      1283	    5171	         35	        486	     4	    209.809294
        599453.0449235981	      3130	      5175	      1283	    5174	         35	        486	     4	    209.809294
        600144.6788253294	      3132	      5177	      1284	    5176	         35	        486	     4	    345.816951
        600675.3829862602	      3133	      5179	      1285	    5178	         35	        486	     4	    530.704161
        601206.0871471911	      3134	      5181	      1285	    5180	         35	        486	     4	    530.704161
        601967.6264357079	      3143	      5194	      1290	    5193	         35	        488	     3	    215.485852
        602614.0839914148	      3146	      5198	      1290	    5197	         35	        488	     3	    215.485852
        603171.3541970261	      3148	      5201	      1291	    5200	         35	        488	     4	    341.784354
        603854.9229044443	      3150	      5203	      1291	    5202	         35	        488	     4	    341.784354
        604538.4916118624	      3152	      5205	      1291	    5204	         35	        488	     4	    341.784354
        604872.2287668732	      3154	      5212	      1293	    5211	         35	        490	     4	    123.372738
        605489.0924588075	      3159	      5218	      1293	    5217	         35	        490	     4	    123.372738
        606163.7765122781	      3163	      5222	      1294	    5221	         35	        490	     3	    304.565838
        606782.3393201934	      3165	      5228	      1296	    5227	         35	        491	     3	    309.281404
        607400.9021281087	      3167	      5230	      1296	    5229	         35	        491	     3	    309.281404
        608019.4649360239	      3169	      5232	      1296	    5231	         35	        491	     3	    309.281404
        608444.7256137743	      3171	      5237	      1297	    5236	         35	        492	     3	    115.979274
        609024.6219827378	      3176	      5243	      1297	    5242	         35	        492	     3	    115.979274
        609769.5090879662	      3180	      5248	      1298	    5247	         35	        492	     3	    186.221776
        610328.1744168875	      3183	      5251	      1298	    5250	         35	        492	     3	    186.221776
        610976.1684862074	      3185	      5254	      1299	    5253	         35	        492	     4	    323.997035
        611624.1625555273	      3187	      5256	      1299	    5255	         35	        492	     4	    323.997035
        612156.4020653112	      3189	      5263	      1302	    5262	         35	        494	     4	    198.341505
        612751.4265793603	      3192	      5267	      1302	    5266	         35	        494	     4	    198.341505
        613346.4510934093	      3195	      5270	      1302	    5269	         35	        494	     4	    198.341505
        613972.6129993949	      3197	      5274	      1303	    5273	         35	        494	     4	    313.080953
        614448.4733360353	      3198	      5276	      1304	    5275	         35	        494	     5	    475.860337
        615145.8824944223	      3200	      5281	      1305	    5280	         35	        495	     5	    348.704579
        615693.4859379387	      3204	      5290	      1308	    5289	         35	        497	     5	    120.975482
        616222.6542832719	      3210	      5299	      1309	    5298	         35	        498	     5	     81.638573
        616900.1544381382	      3217	      5307	      1310	    5306	         35	        498	     5	    134.653646
        617544.5832557424	      3221	      5312	      1311	    5311	         35	        498	     4	    240.467881
        618025.5190167553	      3223	      5314	      1311	    5313	         35	        498	     4	    240.467881
        618973.3490357002	      3226	      5317	      1312	    5316	         35	        498	     4	    466.894258
        619230.9626620836	      3228	      5324	      1314	    5323	         35	        500	     4	     87.623044
        619885.3658719037	      3237	      5338	      1316	    5337	         35	        501	     4	     96.968153
        620435.7105859873	      3241	      5343	      1317	    5342	         35	        501	     3	    151.125521
        621118.1387996979	      3245	      5348	      1318	    5347	         35	        501	     4	    229.051652
        621805.2937562236	      3248	      5351	      1318	    5350	         35	        501	     4	    229.051652
        622516.8202360288	      3250	      5354	      1319	    5353	         35	        501	     4	    355.763240
        622872.5834759313	      3251	      5356	      1319	    5355	         35	        501	     4	    355.763240
        623548.1903825161	      3255	      5366	      1321	    5365	         35	        503	     4	    150.823143
        624114.9710292581	      3258	      5370	      1322	    5369	         35	        503	     4	    265.134360
        624645.2397496230	      3260	      5372	      1322	    5371	         35	        503	     4	    265.134360
        625334.0316127548	      3262	      5374	      1323	    5373	         35	        503	     3	    423.657503
        626181.3466186535	      3264	      5377	      1323	    5376	         35	        503	     3	    423.657503
        626409.8816917273	      3266	      5382	      1324	    5381	         35	        504	     3	    114.267537
        627009.6078882974	      3275	      5396	      1326	    5395	         35	        505	     3	    100.716546
        627672.6205937545	      3280	      5401	      1327	    5400	         35	        505	     4	    153.859871
        628483.3331352177	      3283	      5406	      1328	    5405	         35	        505	     4	    328.426335
        628811.7594702416	      3284	      5407	      1328	    5406	         35	        505	     4	    328.426335
        629468.6121402895	      3286	      5409	      1328	    5408	         35	        505	     4	    328.426335
        630041.9509766462	      3289	      5417	      1330	    5416	         35	        507	     4	     88.321079
        630656.0594482609	      3297	      5430	      1332	    5429	         35	        508	     4	    111.705564
        631242.0437917627	      3301	      5435	      1333	    5434	         35	        508	     3	    181.286608
        631967.1902218052	      3305	      5439	      1333	    5438	         35	        508	     3	    181.286608
        632625.4650029661	      3308	      5443	      1334	    5442	         35	        508	     4	    295.701566
        633216.8681352453	      3310	      5445	      1334	    5444	         35	        508	     4	    295.701566
        633631.1349020259	      3354	      5526	      1363	    5525	         36	        519	     3	     32.761584
        634238.8138402017	      3366	      5542	      1365	    5541	         36	        519	     4	     99.101036
        634912.3860762964	      3372	      5549	      1366	    5548	         36	        519	     5	    178.067054
        635515.6904575482	      3377	      5557	      1367	    5556	         36	        520	     5	    120.660876
        636118.9948388000	      3382	      5562	      1367	    5561	         36	        520	     5	    120.660876
        636753.7773897818	      3385	      5566	      1368	    5565	         36	        520	     5	    211.594184
        637222.5456148211	      3389	      5574	      1370	    5573	         36	        522	     5	     22.789929
        637836.1952394666	      3403	      5590	      1373	    5589	         36	        522	     3	     91.642724
        638443.9664666019	      3436	      5658	      1397	    5657	         39	        528	     2	    256.578966
        639403.6987449544	      3439	      5661	      1398	    5660	         39	        528	     3	    446.574347
        639850.2730917314	      3440	      5662	      1398	    5661	         39	        528	     3	    446.574347
        640702.6066163786	      3441	      5663	      1399	    5662	         39	        528	     3	    852.333525
        641554.9401410259	      3442	      5665	      1399	    5664	         39	        528	     3	    852.333525
        642407.2736656732	      3443	      5666	      1399	    5665	         39	        528	     3	    852.333525
        643259.6071903205	      3444	      5667	      1399	    5666	         39	        528	     3	    852.333525
        644111.9407149678	      3445	      5668	      1399	    5667	         39	        528	     3	    852.333525
        644626.1820814665	      3446	      5672	      1400	    5671	         39	        529	     3	    514.241366
        645140.4234479653	      3447	      5673	      1400	    5672	         39	        529	     3	    514.241366
        645654.6648144640	      3448	      5675	      1400	    5674	         39	        529	     3	    514.241366
        646683.1475474616	      3450	      5677	      1400	    5676	         39	        529	     3	    514.241366
        647197.3889139603	      3451	      5678	      1400	    5677	         39	        529	     3	    514.241366
        647711.6302804591	      3452	      5679	      1400	    5678	         39	        529	     3	    514.241366
        648016.6412428123	      3453	      5682	      1402	    5681	         39	        530	     2	    305.010962
        648607.1967382956	      3457	      5690	      1403	    5689	         39	        531	     2	    147.638874
        649417.0879287622	      3460	      5693	      1405	    5692	         39	        531	     2	    364.286720
        650145.6613694883	      3462	      5695	      1405	    5694	         39	        531	     2	    364.286720
        650780.0605373337	      3463	      5696	      1406	    5695	         39	        531	     3	    634.399168
        651414.4597051791	      3464	      5697	      1406	    5696	         39	        531	     3	    634.399168
        652137.1064488196	      3465	      5701	      1408	    5700	         39	        532	     3	    722.646744
        652859.7531924602	      3466	      5703	      1408	    5702	         39	        532	     3	    722.646744
        653582.3999361007	      3467	      5704	      1408	    5703	         39	        532	     3	    722.646744
        654305.0466797412	      3468	      5705	      1408	    5704	         39	        532	     3	    722.646744
        655027.6934233818	      3469	      5706	      1408	    5705	         39	        532	     3	    722.646744
        655750.3401670223	      3470	      5707	      1408	    5706	         39	        532	     3	    722.646744
        656194.1454140869	      3471	      5711	      1409	    5710	         39	        533	     3	    443.805247
        656637.9506611514	      3472	      5712	      1409	    5711	         39	        533	     3	    443.805247
        657081.7559082160	      3473	      5713	      1409	    5712	         39	        533	     3	    443.805247
        658200.2877364065	      3475	      5715	      1410	    5714	         39	        533	     3	    674.726581
        658875.0143175325	      3476	      5716	      1410	    5715	         39	        533	     3	    674.726581
        659549.7408986585	      3477	      5718	      1410	    5717	         39	        533	     3	    674.726581
        660224.4674797845	      3478	      5720	      1410	    5719	         39	        533	     3	    674.726581
        660899.1940609105	      3479	      5721	      1410	    5720	         39	        533	     3	    674.726581
        661573.9206420365	      3480	      5722	      1410	    5721	         39	        533	     3	    674.726581
        662248.6472231625	      3481	      5723	      1410	    5722	         39	        533	     3	    674.726581
        662411.9778421167	      3483	      5729	      1413	    5728	         39	        535	     2	     81.665309
        663159.3138986669	      3488	      5736	      1415	    5735	         39	        535	     2	    223.748899
        663757.1711367057	      3490	      5738	      1416	    5737	         39	        535	     2	    374.108339
        664505.3878139956	      3492	      5740	      1416	    5739	         39	        535	     2	    374.108339
        665154.8723980553	      3493	      5741	      1417	    5740	         39	        535	     3	    649.484584
        665804.3569821150	      3494	      5742	      1417	    5741	         39	        535	     3	    649.484584
        666032.2441564775	      3496	      5748	      1420	    5747	         39	        537	     3	    113.943587
        666601.9620923839	      3501	      5754	      1420	    5753	         39	        537	     3	    113.943587
        667296.1982398541	      3503	      5757	      1422	    5756	         39	        537	     2	    457.084626
        668465.4708482160	      3505	      5759	      1422	    5758	         39	        537	     3	    712.187983
        669177.6588309626	      3506	      5760	      1422	    5759	         39	        537	     3	    712.187983
        669889.8468137092	      3507	      5761	      1422	    5760	         39	        537	     3	    712.187983
        670602.0347964559	      3508	      5762	      1422	    5761	         39	        537	     3	    712.187983
        671314.2227792025	      3509	      5763	      1422	    5762	         39	        537	     3	    712.187983
        672026.4107619491	      3510	      5764	      1422	    5763	         39	        537	     3	    712.187983
        672738.5987446958	      3511	      5765	      1422	    5764	         39	        537	     3	    712.187983
        673450.7867274424	      3512	      5767	      1422	    5766	         39	        537	     3	    712.187983
        674162.9747101890	      3513	      5768	      1422	    5767	         39	        537	     3	    712.187983
        674615.6184325708	      3514	      5771	      1423	    5770	         39	        538	     3	    452.643722
        675068.2621549526	      3515	      5773	      1423	    5772	         39	        538	     3	    452.643722
        675973.5495997162	      3517	      5775	      1423	    5774	         39	        538	     3	    452.643722
        676672.6872761361	      3518	      5776	      1424	    5775	         39	        538	     3	    699.137676
        676814.6671462336	      3550	      5847	      1451	    5846	         40	        551	     3	     28.933708
        677450.6544004988	      3564	      5864	      1453	    5863	         40	        551	     4	     79.560672
        678101.6465960047	      3570	      5872	      1454	    5871	         40	        551	     4	    122.967713
        678684.9339423209	      3574	      5877	      1455	    5876	         40	        551	     5	    214.384208
        679304.6308244808	      3578	      5884	      1456	    5883	         40	        552	     5	    154.924221
        679955.3847590880	      3581	      5888	      1457	    5887	         40	        552	     5	    247.914857
        680437.0008852656	      3584	      5896	      1459	    5895	         40	        554	     5	     85.639312
        681020.2737288479	      3594	      5911	      1460	    5910	         40	        555	     5	     55.292615
        681636.5511088556	      3602	      5920	      1461	    5919	         40	        555	     5	     84.282025
        682241.8238572126	      3607	      5925	      1462	    5924	         40	        555	     5	    130.247681
        683006.6707445772	      3610	      5929	      1463	    5928	         40	        555	     4	    317.299603
        683641.2699511368	      3612	      5931	      1463	    5930	         40	        555	     4	    317.299603
        684016.8226456632	      3615	      5938	      1465	    5937	         40	        557	     4	     29.126546
        684696.8394173459	      3625	      5950	      1468	    5949	         40	        557	     3	    148.343937
        685441.9493172604	      3628	      5957	      1471	    5956	         40	        558	     4	    253.605587
        685949.1604904453	      3630	      5959	      1471	    5958	         40	        558	     4	    253.605587
        686456.3716636302	      3632	      5961	      1471	    5960	         40	        558	     4	    253.605587
        687135.0349957228	      3634	      5963	      1472	    5962	         40	        558	     4	    425.057746
        687600.0187193529	      3636	      5970	      1474	    5969	         40	        560	     4	     39.925978
        688207.0334371645	      3645	      5979	      1476	    5978	         40	        560	     3	    144.506724
        688914.6346697683	      3648	      5984	      1477	    5983	         40	        560	     3	    281.547255
        689477.7291788441	      3650	      5986	      1477	    5985	         40	        560	     3	    281.547255
        690040.8236879200	      3652	      5988	      1477	    5987	         40	        560	     3	    281.547255
        690603.9181969959	      3654	      5990	      1477	    5989	         40	        560	     3	    281.547255
        691207.2256707868	      3657	      5997	      1480	    5996	         40	        562	     4	     40.212965
        691838.9523627099	      3666	      6006	      1482	    6005	         40	        562	     3	    154.277404
        692639.8390490819	      3669	      6011	      1483	    6010	         40	        562	     3	    323.304641
        693286.4483310449	      3671	      6013	      1483	    6012	         40	        562	     3	    323.304641
        693609.7529720264	      3672	      6014	      1483	    6013	         40	        562	     3	    323.304641
        694256.3622539893	      3674	      6016	      1483	    6015	         40	        562	     3	    323.304641
        694902.9715359523	      3676	      6018	      1483	    6017	         40	        562	     3	    323.304641
        695549.5808179153	      3678	      6020	      1483	    6019	         40	        562	     3	    323.304641
        696400.1252051292	      3680	      6022	      1484	    6021	         40	        562	     4	    527.239746
        696927.3649513616	      3681	      6023	      1484	    6022	         40	        562	     4	    527.239746
        697454.6046975940	      3682	      6024	      1484	    6023	         40	        562	     4	    527.239746
        697981.8444438264	      3683	      6025	      1484	    6024	         40	        562	     4	    527.239746
        698454.5056246383	      3685	      6033	      1487	    6032	         40	        564	     4	    161.675734
        699017.8494683038	      3690	      6042	      1488	    6041	         40	        565	     4	    100.417028
        699656.1219052351	      3694	      6048	      1489	    6047	         40	        565	     4	    179.285136
        700340.6917621539	      3696	      6051	      1490	    6050	         40	        565	     3	    505.284720
        700863.6049460535	      3698	      6056	      1491	    6055	         40	        566	     3	    261.456592
        701647.9747219029	      3701	      6059	      1491	    6058	         40	        566	     3	    261.456592
        702064.9182050670	      3704	      6069	      1495	    6068	         40	        569	     4	     75.327367
        702641.0553937987	      3711	      6078	      1496	    6077	         40	        569	     4	    124.172989
        703288.7691075065	      3715	      6083	      1497	    6082	         40	        569	     3	    275.194747
        703839.1586006909	      3717	      6086	      1497	    6085	         40	        569	     3	    275.194747
        704664.7428404675	      3720	      6089	      1497	    6088	         40	        569	     3	    275.194747
        705215.1323336519	      3722	      6091	      1497	    6090	         40	        569	     3	    275.194747
        705620.0039164330	      3724	      6096	      1498	    6095	         40	        570	     3	    129.676836
        706306.1574918457	      3731	      6106	      1500	    6105	         40	        571	     3	    137.682743
        706972.5470847464	      3734	      6110	      1501	    6109	         40	        571	     4	    222.129864
        707670.8984471061	      3736	      6113	      1502	    6112	         40	        571	     4	    476.221498
        708147.1199451656	      3737	      6115	      1502	    6114	         40	        571	     4	    476.221498
        708623.3414432250	      3738	      6116	      1502	    6115	         40	        571	     4	    476.221498
        709279.7913182264	      3742	      6127	      1506	    6126	         40	        574	     4	     99.542858
        709877.0484685497	      3748	      6134	      1506	    6133	         40	        574	     4	     99.542858
        710611.5389697610	      3752	      6140	      1507	    6139	         40	        574	     4	    267.702392
        711146.9437541978	      3754	      6142	      1507	    6141	         40	        574	     4	    267.702392
        711682.3485386346	      3756	      6144	      1507	    6143	         40	        574	     4	    267.702392
        712217.7533230714	      3758	      6146	      1507	    6145	         40	        574	     4	    267.702392
        712876.3537971315	      3761	      6156	      1511	    6155	         40	        577	     4	    118.327168
        713467.9896366526	      3766	      6162	      1511	    6161	         40	        577	     4	    118.327168
        714087.6875100626	      3770	      6166	      1512	    6165	         40	        577	     3	    264.716370
        714679.4281506188	      3772	      6172	      1514	    6171	         40	        578	     3	    295.870320
        715271.1687911750	      3774	      6174	      1514	    6173	         40	        578	     3	    295.870320
        715862.9094317312	      3776	      6176	      1514	    6175	         40	        578	     3	    295.870320
        716501.3847536520	      3803	      6233	      1534	    6232	         41	        585	     4	    167.946122
        717005.2231205042	      3806	      6237	      1534	    6236	         41	        585	     4	    167.946122
        717869.5461198230	      3809	      6240	      1535	    6239	         41	        585	     3	    288.107666
        718451.9667188175	      3810	      6241	      1536	    6240	         41	        585	     3	    582.420599
        719627.5241745880	      3811	      6242	      1537	    6241	         41	        585	     3	   1175.557456
        720003.1690453375	      3853	      6341	      1573	    6340	         44	        599	     3	     18.434907
        720637.6354163664	      3868	      6361	      1578	    6360	         44	        600	     4	     80.524981
        721311.6305953366	      3874	      6370	      1579	    6369	         44	        600	     5	    144.140078
        721888.1909089371	      3878	      6374	      1579	    6373	         44	        600	     5	    144.140078
        722439.5491831432	      3881	      6378	      1580	    6377	         44	        600	     5	    263.078117
        723125.0746813345	      3885	      6385	      1581	    6384	         44	        601	     5	    171.381375
        723657.8896698611	      3889	      6394	      1583	    6393	         44	        603	     5	     72.980454
        724214.3750456265	      3900	      6409	      1584	    6408	         44	        604	     5	     50.589580
        724884.7474094238	      3907	      6418	      1586	    6417	         44	        604	     5	    170.427429
        725566.4571234914	      3911	      6423	      1586	    6422	         44	        604	     5	    170.427429
        726111.7952224562	      3913	      6426	      1587	    6425	         44	        604	     4	    374.910670
        726731.7081991991	      3915	      6432	      1588	    6431	         44	        605	     4	    245.002306
        727200.1166355601	      3918	      6439	      1590	    6438	         44	        607	     4	     76.901121
        727804.8729158718	      3929	      6455	      1593	    6454	         44	        608	     3	    124.722046
        728434.8511938634	      3955	      6503	      1608	    6502	         45	        613	     1	    117.430497
        729225.3898482274	      3959	      6508	      1609	    6507	         45	        613	     2	    277.838830
        729792.2148006571	      3960	      6509	      1610	    6508	         45	        613	     2	    566.824952
        730359.0397530869	      3961	      6511	      1610	    6510	         45	        613	     2	    566.824952
        730925.8647055166	      3962	      6513	      1610	    6512	         45	        613	     2	    566.824952
        731417.8546493246	      3964	      6519	      1611	    6518	         45	        614	     2	    245.994972
        732155.8395650365	      3967	      6522	      1611	    6521	         45	        614	     2	    245.994972
        732974.8404181459	      3969	      6524	      1612	    6523	         45	        614	     2	    409.500427
        733647.9174224591	      3970	      6525	      1613	    6524	         45	        614	     3	    673.077004
        734320.9944267723	      3971	      6526	      1613	    6525	         45	        614	     3	    673.077004
        734425.5906756584	      3972	      6531	      1616	    6530	         45	        616	     3	    104.596249
        735001.6543049891	      3977	      6538	      1617	    6537	         45	        616	     2	    157.678634
        735787.7262330110	      3980	      6541	      1618	    6540	         45	        616	     2	    314.196647
        736618.7113610767	      3982	      6543	      1619	    6542	         45	        616	     3	    516.788481
        737135.4998420246	      3983	      6544	      1619	    6543	         45	        616	     3	    516.788481
        738071.4855241149	      3984	      6545	      1620	    6544	         45	        616	     3	    935.985682
        739007.4712062052	      3985	      6547	      1620	    6546	         45	        616	     3	    935.985682
        739583.5310691672	      3986	      6551	      1621	    6550	         45	        617	     3	    576.059863
        740159.5909321292	      3987	      6553	      1621	    6552	         45	        617	     3	    576.059863
        740735.6507950912	      3988	      6554	      1621	    6553	         45	        617	     3	    576.059863
        741600.7629280433	      3989	      6555	      1622	    6554	         45	        617	     2	    865.112133
        742409.3622417678	      3991	      6561	      1623	    6560	         45	        618	     2	    404.299657
        742813.6618986301	      3992	      6562	      1623	    6561	         45	        618	     2	    404.299657
        743842.7558286889	      3994	      6564	      1624	    6563	         45	        618	     2	    624.794273
        744467.5501018853	      3995	      6565	      1624	    6564	         45	        618	     2	    624.794273
        745431.7129529417	      3996	      6567	      1625	    6566	         45	        618	     2	    964.162851
        745848.6704214684	      3997	      6571	      1626	    6570	         45	        619	     2	    416.957469
        746682.5853585220	      3999	      6574	      1626	    6573	         45	        619	     2	    416.957469
        747099.5428270488	      4000	      6575	      1626	    6574	         45	        619	     2	    416.957469
        748170.9023031085	      4002	      6577	      1627	    6576	         45	        619	     2	    654.402008
        748825.3043106414	      4003	      6578	      1627	    6577	         45	        619	     2	    654.402008
        749415.0739202971	      4005	      6584	      1628	    6583	         45	        620	     2	    294.884805
        750004.8435299528	      4007	      6586	      1628	    6585	         45	        620	     2	    294.884805
        750843.2904149949	      4009	      6588	      1629	    6587	         45	        620	     2	    543.562080
        751386.8524952092	      4010	      6589	      1629	    6588	         45	        620	     2	    543.562080
        752309.2031488367	      4011	      6590	      1630	    6589	         45	        620	     3	    922.350654
        752490.4527081747	      4013	      6597	      1632	    6596	         45	        622	     3	     90.624780
        753055.4021654237	      4018	      6603	      1633	    6602	         45	        622	     2	    146.537559
        753638.4445961245	      4020	      6605	      1634	    6604	         45	        622	     2	    291.521215
        754429.4188278426	      4022	      6607	      1635	    6606	         45	        622	     3	    499.453016
        754928.8718442103	      4023	      6608	      1635	    6607	         45	        622	     3	    499.453016
        755860.7047516855	      4024	      6609	      1636	    6608	         45	        622	     3	    931.832907
        756792.5376591607	      4025	      6611	      1636	    6610	         45	        622	     3	    931.832907
        757724.3705666359	      4026	      6612	      1636	    6611	         45	        622	     3	    931.832907
